Filename,City,M0_IoU,M2_IoU
kitsap_2701.tif,kitsap,0.801861,0.816656
kitsap_2702.tif,kitsap,0.709160,0.791533
kitsap_2703.tif,kitsap,0.881008,0.782886
kitsap_2704.tif,kitsap,0.723373,0.685152
kitsap_2705.tif,kitsap,0.812610,0.863043
kitsap_2706.tif,kitsap,0.781679,0.805525
kitsap_2707.tif,kitsap,0.799325,0.822468
kitsap_2708.tif,kitsap,0.831943,0.816864
kitsap_2709.tif,kitsap,0.839607,0.697731
kitsap_271.tif,kitsap,0.881095,0.885041
kitsap_2710.tif,kitsap,0.000000,0.000000
kitsap_2711.tif,kitsap,0.745443,0.755173
kitsap_2712.tif,kitsap,0.687341,0.840058
kitsap_2713.tif,kitsap,0.600392,0.685087
kitsap_2714.tif,kitsap,0.798221,0.847178
kitsap_2715.tif,kitsap,0.588759,0.792739
kitsap_2716.tif,kitsap,0.713260,0.747097
kitsap_2717.tif,kitsap,1.000000,1.000000
kitsap_2718.tif,kitsap,0.776799,0.824968
kitsap_2719.tif,kitsap,0.931318,0.665672
kitsap_272.tif,kitsap,0.889110,0.862173
kitsap_2720.tif,kitsap,0.759658,0.785742
kitsap_2721.tif,kitsap,0.758806,0.777118
kitsap_2722.tif,kitsap,0.690036,0.807253
kitsap_2723.tif,kitsap,0.753278,0.626580
kitsap_2724.tif,kitsap,0.833620,0.828185
kitsap_2725.tif,kitsap,0.656231,0.589803
kitsap_2726.tif,kitsap,0.824870,0.745219
kitsap_2727.tif,kitsap,1.000000,1.000000
kitsap_2728.tif,kitsap,1.000000,1.000000
kitsap_2729.tif,kitsap,0.738798,0.782315
kitsap_273.tif,kitsap,0.927000,0.878222
kitsap_2730.tif,kitsap,0.643155,0.747785
kitsap_2731.tif,kitsap,0.838185,0.865892
kitsap_2732.tif,kitsap,0.752855,0.792706
kitsap_2733.tif,kitsap,1.000000,1.000000
kitsap_2734.tif,kitsap,1.000000,1.000000
kitsap_2735.tif,kitsap,0.648376,0.812925
kitsap_2736.tif,kitsap,1.000000,1.000000
kitsap_2737.tif,kitsap,1.000000,1.000000
kitsap_2738.tif,kitsap,0.709108,0.743196
kitsap_2739.tif,kitsap,0.796065,0.822075
kitsap_274.tif,kitsap,0.732484,0.820438
kitsap_2740.tif,kitsap,0.799970,0.819026
kitsap_2741.tif,kitsap,1.000000,0.000000
kitsap_2742.tif,kitsap,0.641893,0.659345
kitsap_2743.tif,kitsap,0.676994,0.550888
kitsap_2744.tif,kitsap,1.000000,1.000000
kitsap_2745.tif,kitsap,0.000000,0.000000
kitsap_2746.tif,kitsap,0.800185,0.847732
kitsap_2747.tif,kitsap,0.818169,0.814063
kitsap_2748.tif,kitsap,0.000000,0.000000
kitsap_2749.tif,kitsap,0.766787,0.829584
kitsap_275.tif,kitsap,0.936755,0.882168
kitsap_2750.tif,kitsap,0.668618,0.817623
kitsap_2751.tif,kitsap,0.597182,0.800818
kitsap_2752.tif,kitsap,0.652203,0.845039
kitsap_2753.tif,kitsap,0.284555,0.854788
kitsap_2754.tif,kitsap,0.809692,0.745615
kitsap_2755.tif,kitsap,0.631422,0.683829
kitsap_2756.tif,kitsap,0.752951,0.584199
kitsap_2757.tif,kitsap,0.387566,0.760431
kitsap_2758.tif,kitsap,0.839177,0.824667
kitsap_2759.tif,kitsap,0.755523,0.760277
kitsap_276.tif,kitsap,0.870846,0.892352
kitsap_2760.tif,kitsap,0.681846,0.815777
kitsap_2761.tif,kitsap,1.000000,1.000000
kitsap_2762.tif,kitsap,0.410556,0.890464
kitsap_2763.tif,kitsap,0.795853,0.822376
kitsap_2764.tif,kitsap,0.804730,0.854037
kitsap_2765.tif,kitsap,0.526762,0.841487
kitsap_2766.tif,kitsap,0.674422,0.796822
kitsap_2767.tif,kitsap,0.750362,0.770203
kitsap_2768.tif,kitsap,0.767452,0.584037
kitsap_2769.tif,kitsap,0.755894,0.628488
kitsap_277.tif,kitsap,0.870587,0.874126
kitsap_2770.tif,kitsap,0.768836,0.814977
kitsap_2771.tif,kitsap,0.807878,0.633874
kitsap_2772.tif,kitsap,0.898436,0.894594
kitsap_2773.tif,kitsap,0.729866,0.832051
kitsap_2774.tif,kitsap,1.000000,1.000000
kitsap_2775.tif,kitsap,0.574572,0.682498
kitsap_2776.tif,kitsap,0.445008,0.669950
kitsap_2777.tif,kitsap,0.814855,0.835880
kitsap_2778.tif,kitsap,0.000000,0.000000
kitsap_2779.tif,kitsap,0.704799,0.709041
kitsap_278.tif,kitsap,0.629848,0.652474
kitsap_2780.tif,kitsap,1.000000,1.000000
kitsap_2781.tif,kitsap,1.000000,1.000000
kitsap_2782.tif,kitsap,0.883849,0.878097
kitsap_2783.tif,kitsap,1.000000,0.000000
kitsap_2784.tif,kitsap,1.000000,1.000000
kitsap_2785.tif,kitsap,0.717482,0.820944
kitsap_2786.tif,kitsap,0.757347,0.797097
kitsap_2787.tif,kitsap,0.757235,0.817987
kitsap_2788.tif,kitsap,0.698214,0.731555
kitsap_2789.tif,kitsap,0.848517,0.836403
kitsap_279.tif,kitsap,0.803401,0.815480
kitsap_2790.tif,kitsap,1.000000,1.000000
kitsap_2791.tif,kitsap,1.000000,0.000000
kitsap_2792.tif,kitsap,0.934535,0.801194
kitsap_2793.tif,kitsap,1.000000,1.000000
kitsap_2794.tif,kitsap,0.506504,0.682418
kitsap_2795.tif,kitsap,1.000000,1.000000
kitsap_2796.tif,kitsap,0.856083,0.854377
kitsap_2797.tif,kitsap,0.727918,0.731649
kitsap_2798.tif,kitsap,0.789771,0.831920
kitsap_2799.tif,kitsap,0.705048,0.556838
kitsap_28.tif,kitsap,1.000000,1.000000
kitsap_280.tif,kitsap,1.000000,1.000000
kitsap_2800.tif,kitsap,0.749843,0.718207
kitsap_2801.tif,kitsap,0.769549,0.754251
kitsap_2802.tif,kitsap,0.831866,0.626442
kitsap_2803.tif,kitsap,0.818089,0.831492
kitsap_2804.tif,kitsap,0.172245,0.463700
kitsap_2805.tif,kitsap,0.821212,0.839841
kitsap_2806.tif,kitsap,0.429376,0.720793
kitsap_2807.tif,kitsap,0.531086,0.730539
kitsap_2808.tif,kitsap,1.000000,1.000000
kitsap_2809.tif,kitsap,1.000000,1.000000
kitsap_281.tif,kitsap,0.920413,0.878095
kitsap_2810.tif,kitsap,0.844856,0.759631
kitsap_2811.tif,kitsap,0.807960,0.761930
kitsap_2812.tif,kitsap,0.820522,0.882049
kitsap_2813.tif,kitsap,0.324160,0.449367
kitsap_2814.tif,kitsap,1.000000,1.000000
kitsap_2815.tif,kitsap,0.618334,0.750187
kitsap_2816.tif,kitsap,0.642468,0.792960
kitsap_2817.tif,kitsap,1.000000,1.000000
kitsap_2818.tif,kitsap,1.000000,1.000000
kitsap_2819.tif,kitsap,1.000000,1.000000
kitsap_282.tif,kitsap,0.876635,0.842450
kitsap_2820.tif,kitsap,0.766614,0.861181
kitsap_2821.tif,kitsap,0.826959,0.829140
kitsap_2822.tif,kitsap,0.858953,0.851777
kitsap_2823.tif,kitsap,0.795179,0.866436
kitsap_2824.tif,kitsap,0.625088,0.710003
kitsap_2825.tif,kitsap,1.000000,1.000000
kitsap_2826.tif,kitsap,1.000000,1.000000
kitsap_2827.tif,kitsap,1.000000,1.000000
kitsap_2828.tif,kitsap,1.000000,1.000000
kitsap_2829.tif,kitsap,0.661480,0.710153
kitsap_283.tif,kitsap,0.800886,0.796932
kitsap_2830.tif,kitsap,0.756559,0.792270
kitsap_2831.tif,kitsap,0.786456,0.823478
kitsap_2832.tif,kitsap,0.668172,0.820631
kitsap_2833.tif,kitsap,0.788788,0.810922
kitsap_2834.tif,kitsap,0.742840,0.826641
kitsap_2835.tif,kitsap,1.000000,1.000000
kitsap_2836.tif,kitsap,1.000000,1.000000
kitsap_2837.tif,kitsap,1.000000,1.000000
kitsap_2838.tif,kitsap,1.000000,1.000000
kitsap_2839.tif,kitsap,0.797130,0.735874
kitsap_284.tif,kitsap,0.902720,0.889827
kitsap_2840.tif,kitsap,0.745139,0.779480
kitsap_2841.tif,kitsap,0.808401,0.763917
kitsap_2842.tif,kitsap,0.617186,0.812762
kitsap_2843.tif,kitsap,0.727997,0.877965
kitsap_2844.tif,kitsap,0.795482,0.859897
kitsap_2845.tif,kitsap,0.749736,0.774415
kitsap_2846.tif,kitsap,0.799414,0.846918
kitsap_2847.tif,kitsap,0.827435,0.825294
kitsap_2848.tif,kitsap,0.851295,0.819404
kitsap_2849.tif,kitsap,0.529569,0.683680
kitsap_285.tif,kitsap,0.890181,0.887894
kitsap_2850.tif,kitsap,0.830874,0.877160
kitsap_2851.tif,kitsap,0.728515,0.811088
kitsap_2852.tif,kitsap,0.611212,0.547470
kitsap_2853.tif,kitsap,0.881962,0.830541
kitsap_2854.tif,kitsap,0.885854,0.833896
kitsap_2855.tif,kitsap,1.000000,1.000000
kitsap_2856.tif,kitsap,0.603299,0.650942
kitsap_2857.tif,kitsap,0.656626,0.339068
kitsap_2858.tif,kitsap,0.969266,0.871643
kitsap_2859.tif,kitsap,0.819957,0.813028
kitsap_286.tif,kitsap,0.862908,0.833980
kitsap_2860.tif,kitsap,0.802517,0.732866
kitsap_2861.tif,kitsap,0.855193,0.853179
kitsap_2862.tif,kitsap,0.825076,0.663719
kitsap_2863.tif,kitsap,0.852857,0.702887
kitsap_2864.tif,kitsap,0.682776,0.731830
kitsap_2865.tif,kitsap,0.000000,0.000000
kitsap_2866.tif,kitsap,0.762460,0.780648
kitsap_2867.tif,kitsap,0.759102,0.721986
kitsap_2868.tif,kitsap,0.644524,0.730959
kitsap_2869.tif,kitsap,0.752504,0.850316
kitsap_287.tif,kitsap,0.836152,0.746065
kitsap_2870.tif,kitsap,0.797996,0.799839
kitsap_2871.tif,kitsap,0.762158,0.771506
kitsap_2872.tif,kitsap,0.814157,0.727460
kitsap_2873.tif,kitsap,0.731458,0.787496
kitsap_2874.tif,kitsap,0.767485,0.772113
kitsap_2875.tif,kitsap,0.678689,0.748256
kitsap_2876.tif,kitsap,0.742564,0.849867
kitsap_2877.tif,kitsap,0.662938,0.768684
kitsap_2878.tif,kitsap,0.785752,0.798797
kitsap_2879.tif,kitsap,1.000000,0.000000
kitsap_288.tif,kitsap,0.896867,0.888589
kitsap_2880.tif,kitsap,0.646438,0.791640
kitsap_2881.tif,kitsap,0.792469,0.698490
kitsap_2882.tif,kitsap,0.606455,0.776680
kitsap_2883.tif,kitsap,0.732604,0.667513
kitsap_2884.tif,kitsap,0.668628,0.780549
kitsap_2885.tif,kitsap,0.695980,0.786366
kitsap_2886.tif,kitsap,0.603846,0.515501
kitsap_2887.tif,kitsap,0.720090,0.835060
kitsap_2888.tif,kitsap,0.743979,0.839568
kitsap_2889.tif,kitsap,0.707014,0.581639
kitsap_289.tif,kitsap,1.000000,0.000000
kitsap_2890.tif,kitsap,0.611316,0.741306
kitsap_2891.tif,kitsap,1.000000,1.000000
kitsap_2892.tif,kitsap,0.519299,0.716871
kitsap_2893.tif,kitsap,0.800000,0.638435
kitsap_2894.tif,kitsap,0.760160,0.756049
kitsap_2895.tif,kitsap,0.801686,0.824655
kitsap_2896.tif,kitsap,0.806086,0.816274
kitsap_2897.tif,kitsap,0.634516,0.659875
kitsap_2898.tif,kitsap,0.464831,0.770332
kitsap_2899.tif,kitsap,0.785157,0.684530
kitsap_29.tif,kitsap,1.000000,1.000000
kitsap_290.tif,kitsap,1.000000,1.000000
kitsap_2900.tif,kitsap,1.000000,1.000000
kitsap_2901.tif,kitsap,1.000000,1.000000
kitsap_2902.tif,kitsap,0.678004,0.837412
kitsap_2903.tif,kitsap,0.705831,0.705332
kitsap_2904.tif,kitsap,0.450833,0.831178
kitsap_2905.tif,kitsap,0.357625,0.524945
kitsap_2906.tif,kitsap,0.738791,0.791319
kitsap_2907.tif,kitsap,0.748704,0.804576
kitsap_2908.tif,kitsap,0.669279,0.773510
kitsap_2909.tif,kitsap,0.636923,0.724093
kitsap_291.tif,kitsap,1.000000,1.000000
kitsap_2910.tif,kitsap,0.607211,0.845382
kitsap_2911.tif,kitsap,0.769834,0.820334
kitsap_2912.tif,kitsap,0.749612,0.823464
kitsap_2913.tif,kitsap,0.576443,0.731337
kitsap_2914.tif,kitsap,0.462054,0.781694
kitsap_2915.tif,kitsap,0.504085,0.716274
kitsap_2916.tif,kitsap,0.744472,0.802664
kitsap_2917.tif,kitsap,0.741964,0.814845
kitsap_2918.tif,kitsap,0.621688,0.696736
kitsap_2919.tif,kitsap,0.764795,0.821889
kitsap_292.tif,kitsap,0.000000,0.102221
kitsap_2920.tif,kitsap,0.685135,0.812527
kitsap_2921.tif,kitsap,0.778361,0.809365
kitsap_2922.tif,kitsap,0.732816,0.790297
kitsap_2923.tif,kitsap,0.666693,0.775011
kitsap_2924.tif,kitsap,0.573157,0.683966
kitsap_2925.tif,kitsap,0.633729,0.775143
kitsap_2926.tif,kitsap,0.642908,0.732893
kitsap_2927.tif,kitsap,0.655748,0.716750
kitsap_2928.tif,kitsap,0.751748,0.795917
kitsap_2929.tif,kitsap,0.831115,0.846454
kitsap_293.tif,kitsap,1.000000,1.000000
kitsap_2930.tif,kitsap,0.586622,0.789490
kitsap_2931.tif,kitsap,0.783567,0.839514
kitsap_2932.tif,kitsap,0.685078,0.797506
kitsap_2933.tif,kitsap,0.686459,0.756597
kitsap_2934.tif,kitsap,0.561010,0.812985
kitsap_2935.tif,kitsap,0.652885,0.772790
kitsap_2936.tif,kitsap,0.536096,0.691496
kitsap_2937.tif,kitsap,0.627863,0.737342
kitsap_2938.tif,kitsap,0.827152,0.854247
kitsap_2939.tif,kitsap,0.000000,0.000000
kitsap_294.tif,kitsap,0.885091,0.890232
kitsap_2940.tif,kitsap,0.823766,0.849019
kitsap_2941.tif,kitsap,0.712894,0.740714
kitsap_2942.tif,kitsap,0.672940,0.750642
kitsap_2943.tif,kitsap,0.532262,0.549209
kitsap_2944.tif,kitsap,0.652230,0.796009
kitsap_2945.tif,kitsap,0.811234,0.820911
kitsap_2946.tif,kitsap,0.616813,0.741064
kitsap_2947.tif,kitsap,0.729039,0.819419
kitsap_2948.tif,kitsap,0.507911,0.673555
kitsap_2949.tif,kitsap,1.000000,1.000000
kitsap_295.tif,kitsap,0.863689,0.840614
kitsap_2950.tif,kitsap,0.828439,0.895444
kitsap_2951.tif,kitsap,0.541068,0.699114
kitsap_2952.tif,kitsap,0.631184,0.769794
kitsap_2953.tif,kitsap,0.565249,0.574869
kitsap_2954.tif,kitsap,0.667750,0.786718
kitsap_2955.tif,kitsap,0.737765,0.791955
kitsap_2956.tif,kitsap,0.645151,0.768945
kitsap_2957.tif,kitsap,0.705693,0.784948
kitsap_2958.tif,kitsap,0.647546,0.827035
kitsap_2959.tif,kitsap,0.419865,0.627227
kitsap_296.tif,kitsap,0.884836,0.857913
kitsap_2960.tif,kitsap,1.000000,1.000000
kitsap_2961.tif,kitsap,0.737590,0.778536
kitsap_2962.tif,kitsap,0.633299,0.654791
kitsap_2963.tif,kitsap,0.648010,0.682094
kitsap_2964.tif,kitsap,0.641316,0.751511
kitsap_2965.tif,kitsap,0.599782,0.744049
kitsap_2966.tif,kitsap,0.605190,0.744080
kitsap_2967.tif,kitsap,0.671331,0.818797
kitsap_2968.tif,kitsap,0.565794,0.798615
kitsap_2969.tif,kitsap,0.407085,0.549282
kitsap_297.tif,kitsap,0.768150,0.822334
kitsap_2970.tif,kitsap,1.000000,1.000000
kitsap_2971.tif,kitsap,1.000000,1.000000
kitsap_2972.tif,kitsap,1.000000,1.000000
kitsap_2973.tif,kitsap,0.766736,0.860388
kitsap_2974.tif,kitsap,0.591159,0.781188
kitsap_2975.tif,kitsap,0.580225,0.853514
kitsap_2976.tif,kitsap,0.633379,0.809224
kitsap_2977.tif,kitsap,0.512623,0.798161
kitsap_2978.tif,kitsap,0.626988,0.728510
kitsap_2979.tif,kitsap,0.759965,0.777145
kitsap_298.tif,kitsap,0.900390,0.848880
kitsap_2980.tif,kitsap,0.864334,0.874704
kitsap_2981.tif,kitsap,0.790811,0.829542
kitsap_2982.tif,kitsap,0.828304,0.829906
kitsap_2983.tif,kitsap,0.801584,0.851900
kitsap_2984.tif,kitsap,0.890894,0.929318
kitsap_2985.tif,kitsap,0.584689,0.813890
kitsap_2986.tif,kitsap,0.550707,0.748229
kitsap_2987.tif,kitsap,0.443571,0.645681
kitsap_2988.tif,kitsap,0.300210,0.647539
kitsap_2989.tif,kitsap,1.000000,1.000000
kitsap_299.tif,kitsap,1.000000,1.000000
kitsap_2990.tif,kitsap,0.339885,0.697755
kitsap_2991.tif,kitsap,0.661211,0.754179
kitsap_2992.tif,kitsap,0.665721,0.775670
kitsap_2993.tif,kitsap,0.469836,0.683652
kitsap_2994.tif,kitsap,1.000000,1.000000
kitsap_2995.tif,kitsap,0.643018,0.799111
kitsap_2996.tif,kitsap,0.648177,0.717815
kitsap_2997.tif,kitsap,1.000000,1.000000
kitsap_2998.tif,kitsap,1.000000,1.000000
kitsap_2999.tif,kitsap,1.000000,1.000000
kitsap_3.tif,kitsap,0.000000,1.000000
kitsap_30.tif,kitsap,0.000000,0.000000
kitsap_300.tif,kitsap,1.000000,1.000000
kitsap_3000.tif,kitsap,0.953076,0.965142
kitsap_3001.tif,kitsap,0.848300,0.922476
kitsap_3002.tif,kitsap,0.811893,0.839950
kitsap_3003.tif,kitsap,1.000000,1.000000
kitsap_3004.tif,kitsap,1.000000,1.000000
kitsap_3005.tif,kitsap,1.000000,1.000000
kitsap_3006.tif,kitsap,1.000000,1.000000
kitsap_3007.tif,kitsap,0.579021,0.609780
kitsap_3008.tif,kitsap,0.232950,0.533375
kitsap_3009.tif,kitsap,0.749133,0.795829
kitsap_301.tif,kitsap,0.698119,0.807779
kitsap_3010.tif,kitsap,0.785159,0.823020
kitsap_3011.tif,kitsap,0.676076,0.794248
kitsap_3012.tif,kitsap,0.720076,0.755131
kitsap_3013.tif,kitsap,1.000000,1.000000
kitsap_3014.tif,kitsap,1.000000,1.000000
kitsap_3015.tif,kitsap,1.000000,1.000000
kitsap_3016.tif,kitsap,1.000000,0.000000
kitsap_3017.tif,kitsap,0.925198,0.427785
kitsap_3018.tif,kitsap,1.000000,1.000000
kitsap_3019.tif,kitsap,0.802169,0.778612
kitsap_302.tif,kitsap,0.671459,0.838942
kitsap_3020.tif,kitsap,0.857677,0.850463
kitsap_3021.tif,kitsap,0.783856,0.802733
kitsap_3022.tif,kitsap,0.763677,0.791563
kitsap_3023.tif,kitsap,0.628815,0.845829
kitsap_3024.tif,kitsap,1.000000,1.000000
kitsap_3025.tif,kitsap,1.000000,1.000000
kitsap_3026.tif,kitsap,0.000000,0.307181
kitsap_3027.tif,kitsap,0.000000,0.000000
kitsap_3028.tif,kitsap,1.000000,0.000000
kitsap_3029.tif,kitsap,0.870998,0.771688
kitsap_303.tif,kitsap,0.655478,0.759377
kitsap_3030.tif,kitsap,0.777357,0.823161
kitsap_3031.tif,kitsap,0.760838,0.815865
kitsap_3032.tif,kitsap,0.764008,0.835276
kitsap_3033.tif,kitsap,0.788072,0.664233
kitsap_3034.tif,kitsap,0.873917,0.873945
kitsap_3035.tif,kitsap,0.669364,0.816156
kitsap_3036.tif,kitsap,0.774136,0.814786
kitsap_3037.tif,kitsap,0.894212,0.846453
kitsap_3038.tif,kitsap,0.932400,0.750575
kitsap_3039.tif,kitsap,0.868603,0.839644
kitsap_304.tif,kitsap,1.000000,1.000000
kitsap_3040.tif,kitsap,0.832275,0.870085
kitsap_3041.tif,kitsap,0.805886,0.832228
kitsap_3042.tif,kitsap,0.807377,0.842678
kitsap_3043.tif,kitsap,0.756107,0.807887
kitsap_3044.tif,kitsap,0.718358,0.775897
kitsap_3045.tif,kitsap,0.694863,0.736871
kitsap_3046.tif,kitsap,0.548301,0.710198
kitsap_3047.tif,kitsap,0.862376,0.873434
kitsap_3048.tif,kitsap,0.788668,0.851468
kitsap_3049.tif,kitsap,0.705626,0.718401
kitsap_305.tif,kitsap,1.000000,1.000000
kitsap_3050.tif,kitsap,0.978417,0.965743
kitsap_3051.tif,kitsap,0.732544,0.797994
kitsap_3052.tif,kitsap,0.620886,0.788301
kitsap_3053.tif,kitsap,0.513627,0.359882
kitsap_3054.tif,kitsap,0.806001,0.802489
kitsap_3055.tif,kitsap,0.795310,0.700752
kitsap_3056.tif,kitsap,0.731613,0.784802
kitsap_3057.tif,kitsap,0.802820,0.824672
kitsap_3058.tif,kitsap,0.726148,0.816087
kitsap_3059.tif,kitsap,0.850754,0.786223
kitsap_306.tif,kitsap,1.000000,1.000000
kitsap_3060.tif,kitsap,1.000000,1.000000
kitsap_3061.tif,kitsap,0.748421,0.754802
kitsap_3062.tif,kitsap,0.779383,0.717180
kitsap_3063.tif,kitsap,0.809891,0.756582
kitsap_3064.tif,kitsap,0.666609,0.755285
kitsap_3065.tif,kitsap,0.834193,0.814832
kitsap_3066.tif,kitsap,0.579261,0.801267
kitsap_3067.tif,kitsap,0.833498,0.809986
kitsap_3068.tif,kitsap,0.810174,0.861351
kitsap_3069.tif,kitsap,0.810667,0.828631
kitsap_307.tif,kitsap,1.000000,1.000000
kitsap_3070.tif,kitsap,1.000000,1.000000
kitsap_3071.tif,kitsap,0.760201,0.787420
kitsap_3072.tif,kitsap,0.643535,0.779039
kitsap_3073.tif,kitsap,0.803903,0.815980
kitsap_3074.tif,kitsap,0.842987,0.834202
kitsap_3075.tif,kitsap,0.735970,0.840572
kitsap_3076.tif,kitsap,0.765917,0.825829
kitsap_3077.tif,kitsap,0.822806,0.804574
kitsap_3078.tif,kitsap,0.789071,0.787012
kitsap_3079.tif,kitsap,0.824285,0.777173
kitsap_308.tif,kitsap,1.000000,1.000000
kitsap_3080.tif,kitsap,0.787617,0.832038
kitsap_3081.tif,kitsap,0.638538,0.859851
kitsap_3082.tif,kitsap,0.682123,0.821016
kitsap_3083.tif,kitsap,0.458657,0.797417
kitsap_3084.tif,kitsap,0.727008,0.772506
kitsap_3085.tif,kitsap,0.642657,0.816450
kitsap_3086.tif,kitsap,0.814041,0.824094
kitsap_3087.tif,kitsap,0.787891,0.805626
kitsap_3088.tif,kitsap,0.816146,0.823322
kitsap_3089.tif,kitsap,0.760651,0.802101
kitsap_309.tif,kitsap,1.000000,1.000000
kitsap_3090.tif,kitsap,0.618731,0.658166
kitsap_3091.tif,kitsap,0.643114,0.757672
kitsap_3092.tif,kitsap,0.736788,0.781380
kitsap_3093.tif,kitsap,0.599829,0.721802
kitsap_3094.tif,kitsap,0.876968,0.862066
kitsap_3095.tif,kitsap,0.698178,0.792421
kitsap_3096.tif,kitsap,0.709189,0.795803
kitsap_3097.tif,kitsap,0.750546,0.744398
kitsap_3098.tif,kitsap,0.792646,0.787723
kitsap_3099.tif,kitsap,0.587970,0.887074
kitsap_31.tif,kitsap,1.000000,0.000000
kitsap_310.tif,kitsap,1.000000,0.000000
kitsap_3100.tif,kitsap,0.000000,0.000000
kitsap_3101.tif,kitsap,0.931764,0.942565
kitsap_3102.tif,kitsap,0.838911,0.845817
kitsap_3103.tif,kitsap,0.772689,0.849439
kitsap_3104.tif,kitsap,0.822441,0.915624
kitsap_3105.tif,kitsap,1.000000,1.000000
kitsap_3106.tif,kitsap,0.887573,0.875599
kitsap_3107.tif,kitsap,0.604012,0.656123
kitsap_3108.tif,kitsap,0.603299,0.777823
kitsap_3109.tif,kitsap,0.808304,0.648024
kitsap_311.tif,kitsap,0.732586,0.757314
kitsap_3110.tif,kitsap,0.443886,0.094045
kitsap_3111.tif,kitsap,0.566097,0.700303
kitsap_3112.tif,kitsap,0.935079,0.935846
kitsap_3113.tif,kitsap,0.881629,0.840735
kitsap_3114.tif,kitsap,0.804719,0.887782
kitsap_3115.tif,kitsap,0.622027,0.714286
kitsap_3116.tif,kitsap,0.802304,0.855703
kitsap_3117.tif,kitsap,0.442922,0.490023
kitsap_3118.tif,kitsap,0.670774,0.737649
kitsap_3119.tif,kitsap,0.513258,0.756757
kitsap_312.tif,kitsap,0.786213,0.662634
kitsap_3120.tif,kitsap,0.705777,0.659774
kitsap_3121.tif,kitsap,0.786044,0.588369
kitsap_3122.tif,kitsap,0.939201,0.949071
kitsap_3123.tif,kitsap,0.777947,0.859570
kitsap_3124.tif,kitsap,0.742445,0.869512
kitsap_3125.tif,kitsap,0.577433,0.617478
kitsap_3126.tif,kitsap,0.715389,0.838509
kitsap_3127.tif,kitsap,0.685095,0.690626
kitsap_3128.tif,kitsap,0.457479,0.582930
kitsap_3129.tif,kitsap,0.480170,0.493898
kitsap_313.tif,kitsap,0.726969,0.799920
kitsap_3130.tif,kitsap,0.442834,0.585508
kitsap_3131.tif,kitsap,0.697083,0.841514
kitsap_3132.tif,kitsap,0.766856,0.788515
kitsap_3133.tif,kitsap,0.719662,0.821587
kitsap_3134.tif,kitsap,0.758932,0.889659
kitsap_3135.tif,kitsap,0.583333,0.000000
kitsap_3136.tif,kitsap,0.703327,0.811118
kitsap_3137.tif,kitsap,0.478411,0.765772
kitsap_3138.tif,kitsap,0.852361,0.846136
kitsap_3139.tif,kitsap,0.000000,0.000000
kitsap_314.tif,kitsap,1.000000,1.000000
kitsap_3140.tif,kitsap,0.872719,0.786564
kitsap_3141.tif,kitsap,0.661982,0.659470
kitsap_3142.tif,kitsap,0.435686,0.391268
kitsap_3143.tif,kitsap,0.774269,0.511978
kitsap_3144.tif,kitsap,0.844072,0.836892
kitsap_3145.tif,kitsap,0.702767,0.716868
kitsap_3146.tif,kitsap,0.606330,0.782857
kitsap_3147.tif,kitsap,0.208812,0.644578
kitsap_3148.tif,kitsap,0.622724,0.837209
kitsap_3149.tif,kitsap,0.759183,0.816869
kitsap_315.tif,kitsap,1.000000,1.000000
kitsap_3150.tif,kitsap,0.754831,0.842977
kitsap_3151.tif,kitsap,0.506057,0.792292
kitsap_3152.tif,kitsap,0.389612,0.693616
kitsap_3153.tif,kitsap,1.000000,1.000000
kitsap_3154.tif,kitsap,0.000000,0.000000
kitsap_3155.tif,kitsap,0.755192,0.759250
kitsap_3156.tif,kitsap,0.828701,0.849894
kitsap_3157.tif,kitsap,0.755669,0.827741
kitsap_3158.tif,kitsap,0.790627,0.853611
kitsap_3159.tif,kitsap,0.731739,0.844835
kitsap_316.tif,kitsap,1.000000,1.000000
kitsap_3160.tif,kitsap,0.774321,0.852309
kitsap_3161.tif,kitsap,0.730022,0.832632
kitsap_3162.tif,kitsap,0.556198,0.653462
kitsap_3163.tif,kitsap,0.755686,0.852806
kitsap_3164.tif,kitsap,0.669693,0.885946
kitsap_3165.tif,kitsap,0.799006,0.875484
kitsap_3166.tif,kitsap,0.725689,0.689089
kitsap_3167.tif,kitsap,0.816160,0.896071
kitsap_3168.tif,kitsap,0.829310,0.854890
kitsap_3169.tif,kitsap,0.662602,0.831602
kitsap_317.tif,kitsap,1.000000,1.000000
kitsap_3170.tif,kitsap,0.860541,0.817040
kitsap_3171.tif,kitsap,0.740696,0.748009
kitsap_3172.tif,kitsap,0.678934,0.843641
kitsap_3173.tif,kitsap,0.795622,0.827893
kitsap_3174.tif,kitsap,0.619080,0.877201
kitsap_3175.tif,kitsap,0.844305,0.852216
kitsap_3176.tif,kitsap,0.597666,0.868997
kitsap_3177.tif,kitsap,0.723820,0.792195
kitsap_3178.tif,kitsap,0.653956,0.758631
kitsap_3179.tif,kitsap,0.763050,0.729325
kitsap_318.tif,kitsap,1.000000,1.000000
kitsap_3180.tif,kitsap,0.566120,0.581728
kitsap_3181.tif,kitsap,0.694884,0.822091
kitsap_3182.tif,kitsap,0.635995,0.880555
kitsap_3183.tif,kitsap,0.552500,0.363349
kitsap_3184.tif,kitsap,0.840267,0.842212
kitsap_3185.tif,kitsap,0.548337,0.774725
kitsap_3186.tif,kitsap,0.773091,0.868961
