image_id,method,model_name,seed,tp,fp,fn,pred_area,gt_area,iou,f1
dunedin_968,HL-Residual,hl_residual_v2,456,58919,9442,5057,68361,63976,0.8025143697730802,0.8904388039626107
dunedin_969,HL-Residual,hl_residual_v2,456,53830,7103,2425,60933,56255,0.8496164651661984,0.9186947469024133
dunedin_97,HL-Residual,hl_residual_v2,456,66952,4997,3702,71949,70654,0.8850114340854714,0.9389984782928831
dunedin_970,HL-Residual,hl_residual_v2,456,46953,6667,3138,53620,50091,0.8272490221642764,0.9054584373885123
dunedin_971,HL-Residual,hl_residual_v2,456,48404,8004,2489,56408,50893,0.8218415199415929,0.9022096718576714
dunedin_972,HL-Residual,hl_residual_v2,456,52620,8795,4341,61415,56961,0.8002311576129935,0.8890315604514428
dunedin_973,HL-Residual,hl_residual_v2,456,50800,6324,4943,57124,55743,0.8184703626725958,0.9001745417172424
dunedin_974,HL-Residual,hl_residual_v2,456,56468,9304,1920,65772,58388,0.8341901554097974,0.9096005154639175
dunedin_975,HL-Residual,hl_residual_v2,456,45793,7604,5617,53397,51410,0.775968414274579,0.8738538456400813
dunedin_976,HL-Residual,hl_residual_v2,456,42945,6071,2136,49016,45081,0.8395566155771035,0.9127814914396846
dunedin_977,HL-Residual,hl_residual_v2,456,52051,6653,2558,58704,54609,0.8496457836831968,0.9187118865443507
dunedin_978,HL-Residual,hl_residual_v2,456,24578,7993,1293,32571,25871,0.7257854949208599,0.841107422743917
dunedin_979,HL-Residual,hl_residual_v2,456,43932,5198,4511,49130,48443,0.8190003914915829,0.9004950139895258
dunedin_98,HL-Residual,hl_residual_v2,456,113233,1995,202,115228,113435,0.9809668197175777,0.99039197421533
dunedin_980,HL-Residual,hl_residual_v2,456,61114,8959,2351,70073,63465,0.8438362973599912,0.9153050068145396
dunedin_981,HL-Residual,hl_residual_v2,456,54426,8424,1886,62850,56312,0.8407377656945131,0.9134791292526141
dunedin_982,HL-Residual,hl_residual_v2,456,19207,3968,2036,23175,21243,0.761849986117171,0.8648295735962898
dunedin_983,HL-Residual,hl_residual_v2,456,0,116,0,116,0,0.0,0.0
dunedin_984,HL-Residual,hl_residual_v2,456,7946,1327,1011,9273,8957,0.7726565538700895,0.8717498628634119
dunedin_985,HL-Residual,hl_residual_v2,456,74956,5318,1712,80274,76668,0.914253653062718,0.9552063819755069
dunedin_986,HL-Residual,hl_residual_v2,456,48441,17635,2193,66076,50634,0.7095607083742255,0.8301088167252163
dunedin_987,HL-Residual,hl_residual_v2,456,65312,8073,4163,73385,69475,0.8422138546448651,0.9143497130057399
dunedin_988,HL-Residual,hl_residual_v2,456,69684,8843,3603,78527,73287,0.8484597589187873,0.9180181010973955
dunedin_989,HL-Residual,hl_residual_v2,456,66645,8829,3542,75474,70187,0.8434367722992812,0.9150699226285691
dunedin_99,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_990,HL-Residual,hl_residual_v2,456,65534,10014,3244,75548,68778,0.8317341862117982,0.908138519740033
dunedin_991,HL-Residual,hl_residual_v2,456,60616,6909,3713,67525,64329,0.850894185687414,0.919441200115279
dunedin_992,HL-Residual,hl_residual_v2,456,63412,8864,2694,72276,66106,0.8458316659997333,0.9164775765634259
dunedin_993,HL-Residual,hl_residual_v2,456,64783,7792,2958,72575,67741,0.8576781009624932,0.9233872117221129
dunedin_994,HL-Residual,hl_residual_v2,456,76126,9558,4076,85684,80202,0.8481060606060606,0.9178110268497643
dunedin_995,HL-Residual,hl_residual_v2,456,94365,8110,3623,102475,97988,0.8894135610473336,0.9414704958022179
dunedin_996,HL-Residual,hl_residual_v2,456,71109,6694,3314,77803,74423,0.8766226561633197,0.93425564621024
dunedin_997,HL-Residual,hl_residual_v2,456,70345,7971,3688,78316,74033,0.8578240085849471,0.9234717654858253
dunedin_998,HL-Residual,hl_residual_v2,456,88008,7199,5931,95207,93939,0.8701773813996717,0.9305827244562401
dunedin_999,HL-Residual,hl_residual_v2,456,82269,8775,7543,91044,89812,0.8344812196334203,0.9097735214756492
khartoum_1,HL-Residual,hl_residual_v2,456,8811,1855,7835,10666,16646,0.4762445273228474,0.6452108963093146
khartoum_10,HL-Residual,hl_residual_v2,456,39999,20274,7451,60273,47450,0.5906178016655839,0.7426269227555861
khartoum_100,HL-Residual,hl_residual_v2,456,55450,21194,9499,76644,64949,0.6436971082966695,0.7832308094326697
khartoum_1000,HL-Residual,hl_residual_v2,456,22920,318,4604,23238,27524,0.8232167229365707,0.9030377053701588
khartoum_1001,HL-Residual,hl_residual_v2,456,28456,3545,4140,32001,32596,0.7873606153675881,0.8810316268557363
khartoum_1002,HL-Residual,hl_residual_v2,456,6215,6628,994,12843,7209,0.4491580544915805,0.6198882904448434
khartoum_1003,HL-Residual,hl_residual_v2,456,3911,1354,578,5265,4489,0.6693479377032346,0.8019274143940948
khartoum_1004,HL-Residual,hl_residual_v2,456,2094,1229,967,3323,3061,0.4881118881118881,0.6560150375939849
khartoum_1005,HL-Residual,hl_residual_v2,456,12453,475,870,12928,13323,0.9025221046528482,0.9487638566149861
khartoum_1006,HL-Residual,hl_residual_v2,456,419,40,5772,459,6191,0.06724442304606003,0.12601503759398497
khartoum_1007,HL-Residual,hl_residual_v2,456,7227,5406,1424,12633,8651,0.5141210784662446,0.679101672617929
khartoum_1008,HL-Residual,hl_residual_v2,456,2915,1032,2212,3947,5127,0.4732911186880987,0.6424950407758431
khartoum_1009,HL-Residual,hl_residual_v2,456,810,1822,151,2632,961,0.2910528206970895,0.4508767047035903
khartoum_101,HL-Residual,hl_residual_v2,456,32150,13895,4300,46045,36450,0.6385937034462211,0.7794411782532275
khartoum_1010,HL-Residual,hl_residual_v2,456,371,264,607,635,978,0.29871175523349436,0.46001239925604465
khartoum_102,HL-Residual,hl_residual_v2,456,71022,36657,7530,107679,78552,0.6164622555529516,0.7627301577073634
khartoum_103,HL-Residual,hl_residual_v2,456,73857,24522,7552,98379,81409,0.6972180003964845,0.8216009967294814
khartoum_104,HL-Residual,hl_residual_v2,456,57828,29243,9582,87071,67410,0.5983052776427012,0.748674594286676
khartoum_105,HL-Residual,hl_residual_v2,456,55294,28546,8736,83840,64030,0.5972822329761494,0.7478731318049638
khartoum_106,HL-Residual,hl_residual_v2,456,2470,163,1488,2633,3958,0.5993690851735016,0.7495069033530573
khartoum_107,HL-Residual,hl_residual_v2,456,8998,2262,652,11260,9650,0.7553727333781061,0.8606408417025346
khartoum_108,HL-Residual,hl_residual_v2,456,63,2,246,65,309,0.20257234726688103,0.33689839572192515
khartoum_109,HL-Residual,hl_residual_v2,456,934,228,1234,1162,2168,0.38981636060100167,0.5609609609609609
khartoum_11,HL-Residual,hl_residual_v2,456,8585,7716,734,16301,9319,0.5039624302905782,0.6701795472287275
khartoum_110,HL-Residual,hl_residual_v2,456,18677,11431,2311,30108,20988,0.5761127733736389,0.7310552685141694
khartoum_111,HL-Residual,hl_residual_v2,456,44356,26951,3032,71307,47388,0.5966720025827628,0.7473945827541177
khartoum_112,HL-Residual,hl_residual_v2,456,57371,31161,6372,88532,63743,0.6045161426283402,0.7535183056969299
khartoum_113,HL-Residual,hl_residual_v2,456,66345,37975,5731,104320,72076,0.6028568572752633,0.752227941676682
khartoum_114,HL-Residual,hl_residual_v2,456,57919,22324,5557,80243,63476,0.6750466200466201,0.8060033815988144
khartoum_115,HL-Residual,hl_residual_v2,456,61773,24804,9341,86577,71114,0.6440188494338914,0.7834689360838603
khartoum_116,HL-Residual,hl_residual_v2,456,63593,31254,4129,94847,67722,0.6425092951826705,0.7823508787038119
khartoum_117,HL-Residual,hl_residual_v2,456,81781,24709,10215,106490,91996,0.7007497536523714,0.8240480436907389
khartoum_118,HL-Residual,hl_residual_v2,456,86479,28213,7345,114692,93824,0.7086293501151291,0.8294711197222275
khartoum_119,HL-Residual,hl_residual_v2,456,47327,14927,4612,62254,51939,0.707788711751862,0.8288949410209032
khartoum_12,HL-Residual,hl_residual_v2,456,35586,15096,16932,50682,52518,0.5263111189990238,0.6896511627906977
khartoum_121,HL-Residual,hl_residual_v2,456,4760,269,4514,5029,9274,0.49879492821963745,0.6655946304970985
khartoum_122,HL-Residual,hl_residual_v2,456,3216,285,9776,3501,12992,0.24222339383896965,0.3899836294185412
khartoum_126,HL-Residual,hl_residual_v2,456,14509,10147,1876,24656,16385,0.546849087893864,0.7070490485124632
khartoum_127,HL-Residual,hl_residual_v2,456,56665,27731,5211,84396,61876,0.6323724709007109,0.7747894333843798
khartoum_128,HL-Residual,hl_residual_v2,456,68172,33663,3090,101835,71262,0.6497212294496069,0.7876739631536075
khartoum_129,HL-Residual,hl_residual_v2,456,73987,26791,5541,100778,79528,0.6958963120420621,0.8206826173283196
khartoum_13,HL-Residual,hl_residual_v2,456,75728,12532,41981,88260,117709,0.5814451670364938,0.7353339580228092
khartoum_130,HL-Residual,hl_residual_v2,456,65165,41196,4591,106361,69756,0.5873260509048958,0.7400194189090207
khartoum_131,HL-Residual,hl_residual_v2,456,87222,32965,9272,120187,96494,0.6737422658911315,0.8050728951777036
khartoum_132,HL-Residual,hl_residual_v2,456,60792,22999,6906,83791,67698,0.6702757533325248,0.8025929275392932
khartoum_133,HL-Residual,hl_residual_v2,456,38790,11354,6752,50144,45542,0.6817702474690663,0.8107769161632841
khartoum_134,HL-Residual,hl_residual_v2,456,7542,1189,1032,8731,8574,0.772508450271433,0.8716555908696908
khartoum_135,HL-Residual,hl_residual_v2,456,28159,3623,2541,31782,30700,0.8204119686507589,0.9013475881053743
khartoum_136,HL-Residual,hl_residual_v2,456,5443,1740,1951,7183,7394,0.595905408364353,0.7467928929134938
khartoum_138,HL-Residual,hl_residual_v2,456,0,436,579,436,579,0.0,0.0
khartoum_139,HL-Residual,hl_residual_v2,456,18756,9551,1842,28307,20598,0.6221101860758234,0.7670381351600041
khartoum_14,HL-Residual,hl_residual_v2,456,69733,36664,10925,106397,80658,0.5943727519135371,0.745588195985138
khartoum_140,HL-Residual,hl_residual_v2,456,42620,20124,4959,62744,47579,0.6295142017340443,0.7726403379168442
khartoum_141,HL-Residual,hl_residual_v2,456,59117,34089,10269,93206,69386,0.5713167431746798,0.7271821491832317
khartoum_142,HL-Residual,hl_residual_v2,456,63697,20509,4710,84206,68407,0.7163727563093256,0.8347519542896084
khartoum_143,HL-Residual,hl_residual_v2,456,149,141,126,290,275,0.3581730769230769,0.5274336283185841
khartoum_144,HL-Residual,hl_residual_v2,456,30700,1035,1240,31735,31940,0.931008339651251,0.9642716921868866
khartoum_145,HL-Residual,hl_residual_v2,456,26616,1043,681,27659,27297,0.9391672547635851,0.9686294490137565
khartoum_146,HL-Residual,hl_residual_v2,456,13070,506,1580,13576,14650,0.8623647400369491,0.9260965067668108
khartoum_15,HL-Residual,hl_residual_v2,456,13530,6064,5218,19594,18748,0.5453006609704981,0.7057534818215012
khartoum_150,HL-Residual,hl_residual_v2,456,65535,34621,9052,100156,74587,0.600093399750934,0.7500729642961378
khartoum_151,HL-Residual,hl_residual_v2,456,65175,43654,4885,108829,70060,0.5731484249960427,0.7286641436868673
khartoum_152,HL-Residual,hl_residual_v2,456,48783,25043,9084,73826,57867,0.5883849957785551,0.7408594230520984
khartoum_153,HL-Residual,hl_residual_v2,456,37690,23292,2263,60982,39953,0.5959364376630564,0.7468172586317927
khartoum_154,HL-Residual,hl_residual_v2,456,16565,8931,1286,25496,17851,0.6185124337241431,0.7642974138925416
khartoum_155,HL-Residual,hl_residual_v2,456,1969,185,389,2154,2358,0.7742823436885569,0.8727836879432624
khartoum_156,HL-Residual,hl_residual_v2,456,11857,846,880,12703,12737,0.8729293970404182,0.9321540880503144
khartoum_157,HL-Residual,hl_residual_v2,456,8574,2176,2087,10750,10661,0.6679130637999533,0.8008967353229648
khartoum_158,HL-Residual,hl_residual_v2,456,10236,2303,1537,12539,11773,0.7271952259164536,0.8420533070088845
khartoum_159,HL-Residual,hl_residual_v2,456,0,418,544,418,544,0.0,0.0
khartoum_16,HL-Residual,hl_residual_v2,456,4828,1270,3515,6098,8343,0.5022365546655571,0.6686517554185998
khartoum_160,HL-Residual,hl_residual_v2,456,735,3,973,738,1708,0.429573348918761,0.6009811937857726
khartoum_162,HL-Residual,hl_residual_v2,456,96,442,1610,538,1706,0.0446927374301676,0.0855614973262032
khartoum_164,HL-Residual,hl_residual_v2,456,433,75,294,508,727,0.5399002493765586,0.7012145748987855
khartoum_165,HL-Residual,hl_residual_v2,456,24211,3044,1557,27255,25768,0.8403095932250452,0.9132263357410935
khartoum_166,HL-Residual,hl_residual_v2,456,2232,3244,613,5476,2845,0.3665626539661685,0.536473981492609
khartoum_17,HL-Residual,hl_residual_v2,456,13212,4467,4264,17679,17476,0.6021054550426104,0.7516427250746693
khartoum_175,HL-Residual,hl_residual_v2,456,0,956,442,956,442,0.0,0.0
khartoum_178,HL-Residual,hl_residual_v2,456,96,0,1252,96,1348,0.0712166172106825,0.1329639889196676
khartoum_179,HL-Residual,hl_residual_v2,456,0,0,409,0,409,0.0,0.0
khartoum_18,HL-Residual,hl_residual_v2,456,8870,7506,4577,16376,13447,0.42332840166086,0.5948429064815747
khartoum_180,HL-Residual,hl_residual_v2,456,5209,1859,2517,7068,7726,0.5434533124673969,0.7042044071921049
khartoum_181,HL-Residual,hl_residual_v2,456,1644,460,89,2104,1733,0.7496580027359782,0.8569194683346364
khartoum_182,HL-Residual,hl_residual_v2,456,1761,328,2733,2089,4494,0.36520116134384073,0.535014431110436
khartoum_183,HL-Residual,hl_residual_v2,456,17249,4813,3661,22062,20910,0.6705671966722389,0.8028018244438239
khartoum_184,HL-Residual,hl_residual_v2,456,26787,2641,9532,29428,36319,0.6875513347022587,0.8148508677202002
khartoum_185,HL-Residual,hl_residual_v2,456,5946,742,326,6688,6272,0.8477331052181352,0.9175925925925926
khartoum_186,HL-Residual,hl_residual_v2,456,12242,320,1569,12562,13811,0.8663222701861156,0.9283737155424108
khartoum_188,HL-Residual,hl_residual_v2,456,103172,8273,43656,111445,146828,0.6651923585276691,0.7989375583200722
khartoum_189,HL-Residual,hl_residual_v2,456,103979,6724,37700,110703,141679,0.7006529517597353,0.8239811080029479
khartoum_19,HL-Residual,hl_residual_v2,456,23589,6671,2510,30260,26099,0.719835215135795,0.837097890310332
khartoum_190,HL-Residual,hl_residual_v2,456,69212,7076,31221,76288,100433,0.6437786603912231,0.7832911764872312
khartoum_191,HL-Residual,hl_residual_v2,456,639,1428,116,2067,755,0.2927164452588181,0.4528703047484054
khartoum_193,HL-Residual,hl_residual_v2,456,6255,3958,1665,10213,7920,0.5266038053544367,0.6899023879115425
khartoum_194,HL-Residual,hl_residual_v2,456,86621,16986,19603,103607,106224,0.7030354679003328,0.8256263373858009
khartoum_195,HL-Residual,hl_residual_v2,456,86977,13655,28085,100632,115062,0.6757227095100103,0.8064851131695828
khartoum_196,HL-Residual,hl_residual_v2,456,31507,4772,19334,36279,50841,0.5665401974358514,0.7233011937557392
khartoum_197,HL-Residual,hl_residual_v2,456,1029,40,5854,1069,6883,0.1486349848331648,0.25880281690140844
khartoum_198,HL-Residual,hl_residual_v2,456,103485,21798,14575,125283,118060,0.739929070914785,0.850527855742717
khartoum_199,HL-Residual,hl_residual_v2,456,9514,1912,4013,11426,13527,0.6162316212189909,0.7625536007694466
khartoum_2,HL-Residual,hl_residual_v2,456,4204,1779,3139,5983,7343,0.46086384564788424,0.6309470208614738
khartoum_20,HL-Residual,hl_residual_v2,456,3252,3228,620,6480,3872,0.4580281690140845,0.6282843894899537
khartoum_200,HL-Residual,hl_residual_v2,456,100455,9576,36252,110031,136707,0.6867168433789299,0.8142645235026628
khartoum_201,HL-Residual,hl_residual_v2,456,63849,5144,30475,68993,94324,0.6419049342502111,0.7819026800639247
khartoum_202,HL-Residual,hl_residual_v2,456,90067,4748,49061,94815,139128,0.6260043370680308,0.7699909807089761
khartoum_203,HL-Residual,hl_residual_v2,456,50995,6658,22290,57653,73285,0.6378919980486096,0.7789182666605569
khartoum_205,HL-Residual,hl_residual_v2,456,88307,7112,29240,95419,117547,0.7083884837837621,0.8293060864175502
khartoum_206,HL-Residual,hl_residual_v2,456,99965,6464,30950,106429,130915,0.7276585213169408,0.8423638263448834
khartoum_207,HL-Residual,hl_residual_v2,456,79250,3806,35640,83056,114890,0.6676720361259014,0.8007234296222202
khartoum_208,HL-Residual,hl_residual_v2,456,53323,4444,11261,57767,64584,0.7724836298313728,0.8716397904389829
khartoum_209,HL-Residual,hl_residual_v2,456,2037,637,2815,2674,4852,0.3711058480597559,0.54132341217114
khartoum_21,HL-Residual,hl_residual_v2,456,16237,6166,1621,22403,17858,0.6758658008658008,0.8065870196964805
khartoum_211,HL-Residual,hl_residual_v2,456,6043,5176,966,11219,7009,0.4959376282314321,0.663045863506693
khartoum_212,HL-Residual,hl_residual_v2,456,9801,5011,977,14812,10778,0.6207486224586738,0.7660023446658851
khartoum_213,HL-Residual,hl_residual_v2,456,8256,873,4854,9129,13110,0.5904312379317743,0.742479428031836
khartoum_214,HL-Residual,hl_residual_v2,456,11511,4052,3099,15563,14610,0.616814918015218,0.7630000331422132
khartoum_215,HL-Residual,hl_residual_v2,456,11127,4021,1409,15148,12536,0.6720420366008335,0.8038578240138708
khartoum_216,HL-Residual,hl_residual_v2,456,6644,3708,2207,10352,8851,0.5290230113862568,0.6919752122064261
khartoum_217,HL-Residual,hl_residual_v2,456,66610,5627,33237,72237,99847,0.6315300453192256,0.7741568071406987
khartoum_218,HL-Residual,hl_residual_v2,456,19002,2674,18271,21676,37273,0.4756802763661852,0.6446928701080595
khartoum_219,HL-Residual,hl_residual_v2,456,18160,2712,8212,20872,26372,0.6243982945949663,0.7687748708830751
khartoum_22,HL-Residual,hl_residual_v2,456,42568,21914,6298,64482,48866,0.6014128284826222,0.7511027984613756
khartoum_220,HL-Residual,hl_residual_v2,456,25104,3139,11077,28243,36181,0.6384537131230926,0.779336893083323
khartoum_221,HL-Residual,hl_residual_v2,456,84400,19235,22265,103635,106665,0.670373312152502,0.8026628625772706
khartoum_222,HL-Residual,hl_residual_v2,456,52185,7383,14038,59568,66223,0.7089775290057876,0.8297095976659697
khartoum_223,HL-Residual,hl_residual_v2,456,87100,16707,29732,103807,116832,0.6522439137630205,0.7895249706534203
khartoum_224,HL-Residual,hl_residual_v2,456,87582,28606,20541,116188,108123,0.6405517483489238,0.7808979497215919
khartoum_225,HL-Residual,hl_residual_v2,456,104304,12938,31076,117242,135380,0.7032457287719629,0.825771310495523
khartoum_226,HL-Residual,hl_residual_v2,456,106731,12840,25625,119571,132356,0.7350822336703491,0.8473168814775709
khartoum_227,HL-Residual,hl_residual_v2,456,67613,14594,26097,82207,93710,0.624289038262668,0.768692053638932
khartoum_228,HL-Residual,hl_residual_v2,456,67444,32409,12679,99853,80123,0.5993317456367967,0.7494777081388629
khartoum_229,HL-Residual,hl_residual_v2,456,63553,18734,8491,82287,72044,0.7000925334332107,0.8235934452572717
khartoum_23,HL-Residual,hl_residual_v2,456,7338,3002,5029,10340,12367,0.4774546164356822,0.6463205179019685
khartoum_230,HL-Residual,hl_residual_v2,456,40146,3195,15089,43341,55235,0.6870785555365394,0.8145187469566629
khartoum_231,HL-Residual,hl_residual_v2,456,14277,741,3131,15018,17408,0.7866549121163701,0.880589650280639
khartoum_233,HL-Residual,hl_residual_v2,456,19281,2066,10427,21347,29708,0.6068168943161075,0.7553031044951523
khartoum_234,HL-Residual,hl_residual_v2,456,45678,7505,16063,53183,61741,0.6596482107269734,0.7949253419651248
khartoum_235,HL-Residual,hl_residual_v2,456,81793,17987,26923,99780,108716,0.6455490398806658,0.7846001841761953
khartoum_236,HL-Residual,hl_residual_v2,456,57455,16246,11640,73701,69095,0.6732402948172626,0.8047144177708059
khartoum_237,HL-Residual,hl_residual_v2,456,42306,3002,10032,45308,52338,0.7644741597397904,0.8665178297114066
khartoum_238,HL-Residual,hl_residual_v2,456,77914,16341,22310,94255,100224,0.668416763179342,0.8012587477311175
khartoum_239,HL-Residual,hl_residual_v2,456,68592,35766,7500,104358,76092,0.6132060290725742,0.7602327514546966
khartoum_24,HL-Residual,hl_residual_v2,456,53507,17910,8462,71417,61969,0.6698506491067739,0.8022880962020003
khartoum_240,HL-Residual,hl_residual_v2,456,64145,35512,6105,99657,70250,0.6065032809515705,0.755060121125086
khartoum_241,HL-Residual,hl_residual_v2,456,54684,21774,7547,76458,62231,0.6509612523064103,0.7885845308568091
khartoum_244,HL-Residual,hl_residual_v2,456,12761,2881,4444,15642,17205,0.6353181320322613,0.7769963771425092
khartoum_245,HL-Residual,hl_residual_v2,456,72170,20250,16182,92420,88352,0.6645365647041491,0.7984643639501693
khartoum_246,HL-Residual,hl_residual_v2,456,32426,5979,17687,38405,50113,0.5780860015688511,0.7326419485302424
khartoum_247,HL-Residual,hl_residual_v2,456,70046,5094,55992,75140,126038,0.5341640484397401,0.6963584487369394
khartoum_248,HL-Residual,hl_residual_v2,456,105927,7035,46579,112962,152506,0.663948452122025,0.7980396883993551
khartoum_249,HL-Residual,hl_residual_v2,456,58263,24989,6925,83252,65188,0.6460960111780165,0.7850040420371868
khartoum_25,HL-Residual,hl_residual_v2,456,41991,17497,3551,59488,45542,0.6661114548136867,0.7996001142530705
khartoum_250,HL-Residual,hl_residual_v2,456,63165,38042,7191,101207,70356,0.5827137032048562,0.7363475807720778
khartoum_251,HL-Residual,hl_residual_v2,456,31324,21371,2212,52695,33536,0.570491922705666,0.7265136667787686
khartoum_253,HL-Residual,hl_residual_v2,456,112,3530,11494,3642,11606,0.007399577167019027,0.014690451206715634
khartoum_254,HL-Residual,hl_residual_v2,456,10732,7791,2601,18523,13333,0.5080477182351827,0.6737820190858865
khartoum_255,HL-Residual,hl_residual_v2,456,19434,4854,3924,24288,23358,0.688855806039983,0.8157662762876212
khartoum_256,HL-Residual,hl_residual_v2,456,49545,9085,17273,58630,66818,0.6527409983795107,0.7898890376889229
khartoum_257,HL-Residual,hl_residual_v2,456,87534,35100,8327,122634,95861,0.6683974618397843,0.8012448797455319
khartoum_258,HL-Residual,hl_residual_v2,456,67091,34622,4295,101713,71386,0.6328861972681307,0.7751748999127667
khartoum_259,HL-Residual,hl_residual_v2,456,92908,30489,13627,123397,106535,0.678041802895843,0.8081345789189848
khartoum_26,HL-Residual,hl_residual_v2,456,43990,18864,7567,62854,51557,0.6246716178412689,0.7689820034786865
khartoum_260,HL-Residual,hl_residual_v2,456,66037,30016,4006,96053,70043,0.6599806114392508,0.7951666506116944
khartoum_261,HL-Residual,hl_residual_v2,456,33563,20453,6055,54016,39618,0.5587221787551397,0.716897708097486
khartoum_262,HL-Residual,hl_residual_v2,456,27036,17200,4170,44236,31206,0.5585258025864562,0.7167360356300204
khartoum_263,HL-Residual,hl_residual_v2,456,2174,4662,927,6836,3101,0.2800463738245524,0.4375566066217168
khartoum_266,HL-Residual,hl_residual_v2,456,8817,4596,1502,13413,10319,0.5911498491451559,0.7430473622113601
khartoum_267,HL-Residual,hl_residual_v2,456,61754,14025,24030,75779,85784,0.6187217585588474,0.764457208643068
khartoum_268,HL-Residual,hl_residual_v2,456,54422,8882,15796,63304,70218,0.6880151706700379,0.8151765252168182
khartoum_269,HL-Residual,hl_residual_v2,456,42819,14691,7715,57510,50534,0.6564814105021081,0.7926215245640665
khartoum_27,HL-Residual,hl_residual_v2,456,23232,6607,10348,29839,33580,0.5780973946798716,0.7326510982513127
khartoum_270,HL-Residual,hl_residual_v2,456,63378,26608,11815,89986,75193,0.622567558275459,0.7673856846209264
khartoum_271,HL-Residual,hl_residual_v2,456,75711,23122,11637,98833,87348,0.685353489635195,0.8133053319081969
khartoum_272,HL-Residual,hl_residual_v2,456,16331,7697,2578,24028,18909,0.6138089152822671,0.760695903300184
khartoum_273,HL-Residual,hl_residual_v2,456,10570,6782,2029,17352,12599,0.5453794953820752,0.7058195051918132
khartoum_274,HL-Residual,hl_residual_v2,456,10318,258,11555,10576,21873,0.4662238488997334,0.6359518012881753
khartoum_275,HL-Residual,hl_residual_v2,456,5531,122,22408,5653,27939,0.19710630412316027,0.3293045963324601
khartoum_277,HL-Residual,hl_residual_v2,456,5150,1369,2016,6519,7166,0.6033977738722905,0.752648885641213
khartoum_278,HL-Residual,hl_residual_v2,456,25933,10088,5994,36021,31927,0.6172319409734619,0.7633190086536763
khartoum_279,HL-Residual,hl_residual_v2,456,12838,1079,1263,13917,14101,0.8457180500658762,0.9164108787208223
khartoum_28,HL-Residual,hl_residual_v2,456,21149,5750,8403,26899,29552,0.5990878703756161,0.749286992258773
khartoum_280,HL-Residual,hl_residual_v2,456,57822,4107,5810,61929,63632,0.8535998464695375,0.9210184691106315
khartoum_281,HL-Residual,hl_residual_v2,456,39346,18835,3979,58181,43325,0.632979407979408,0.7752448131144957
khartoum_282,HL-Residual,hl_residual_v2,456,69178,30583,5830,99761,75008,0.6551505336629069,0.7916506932007392
khartoum_283,HL-Residual,hl_residual_v2,456,4134,1183,2618,5317,6752,0.5209829867674858,0.6850608998260005
khartoum_284,HL-Residual,hl_residual_v2,456,8193,800,1551,8993,9744,0.7770295902883156,0.8745263382611944
khartoum_285,HL-Residual,hl_residual_v2,456,7230,2169,614,9399,7844,0.7220613202836312,0.83860117148988
khartoum_287,HL-Residual,hl_residual_v2,456,38606,4534,7971,43140,46577,0.7553364246444014,0.8606172743181337
khartoum_288,HL-Residual,hl_residual_v2,456,8451,5842,2413,14293,10864,0.5058661558721418,0.6718607147116111
khartoum_289,HL-Residual,hl_residual_v2,456,1631,9191,1558,10822,3189,0.13174474959612278,0.23281707230033544
khartoum_290,HL-Residual,hl_residual_v2,456,3558,785,825,4343,4383,0.6884674922600619,0.8154939261975704
khartoum_291,HL-Residual,hl_residual_v2,456,666,239,60,905,726,0.6901554404145078,0.8166768853464133
khartoum_294,HL-Residual,hl_residual_v2,456,13214,2921,2719,16135,15933,0.7008592341147767,0.8241237370587502
khartoum_295,HL-Residual,hl_residual_v2,456,37516,10580,12822,48096,50338,0.6158442496470665,0.762256943738952
khartoum_296,HL-Residual,hl_residual_v2,456,67714,11070,8676,78784,76390,0.7742282186142236,0.8727493007849253
khartoum_297,HL-Residual,hl_residual_v2,456,56206,10500,14403,66706,70609,0.6929687211037,0.81864326548447
khartoum_298,HL-Residual,hl_residual_v2,456,56548,9903,7426,66451,63974,0.7654344383231587,0.8671343684109641
khartoum_299,HL-Residual,hl_residual_v2,456,88533,5316,8723,93849,97256,0.8631302889677495,0.9265377671960441
khartoum_30,HL-Residual,hl_residual_v2,456,6547,1627,1241,8174,7788,0.6953797132235794,0.8203232677609322
khartoum_300,HL-Residual,hl_residual_v2,456,72987,4124,15051,77111,88038,0.7919424491655997,0.8838927271736432
khartoum_301,HL-Residual,hl_residual_v2,456,77968,5043,10151,83011,88119,0.8369077520877611,0.9112136971892714
khartoum_302,HL-Residual,hl_residual_v2,456,9625,5194,2125,14819,11750,0.568047686496695,0.7245285859460273
khartoum_303,HL-Residual,hl_residual_v2,456,32509,16174,5742,48683,38251,0.597317409278824,0.7479007062829273
khartoum_304,HL-Residual,hl_residual_v2,456,64144,31742,5270,95886,69414,0.6341096919609316,0.7760919540229885
khartoum_305,HL-Residual,hl_residual_v2,456,19956,3347,2485,23303,22441,0.7738483015355979,0.8725078698845751
khartoum_306,HL-Residual,hl_residual_v2,456,0,0,1532,0,1532,0.0,0.0
khartoum_307,HL-Residual,hl_residual_v2,456,44752,8608,7941,53360,52693,0.7300370303910213,0.843955380800166
khartoum_309,HL-Residual,hl_residual_v2,456,3614,2982,1200,6596,4814,0.46357106208311954,0.6334794040315512
khartoum_31,HL-Residual,hl_residual_v2,456,9866,306,10583,10172,20449,0.47535533606359914,0.6443943698768819
