method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,456,dunedin_1265,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1265.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1266,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1266.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1267,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1267.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1268,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1268.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1269,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1269.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_127,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_127.tif,49271,9339,5930,58610,55201,0.76341804,0.86583898,0.62531137
UNetFormer-style ResNet34,456,dunedin_1270,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1270.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1272,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1272.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1273,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1273.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1274,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1274.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1275,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1275.tif,49147,2650,4292,51797,53439,0.87623242,0.93403398,0.75018019
UNetFormer-style ResNet34,456,dunedin_1276,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1276.tif,61400,5883,5383,67283,66783,0.84496188,0.91596676,0.76344354
UNetFormer-style ResNet34,456,dunedin_1277,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1277.tif,68250,4367,4822,72617,73072,0.88133886,0.93692729,0.75465261
UNetFormer-style ResNet34,456,dunedin_1279,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1279.tif,63135,5307,3007,68442,66142,0.88363728,0.93822445,0.79593502
UNetFormer-style ResNet34,456,dunedin_128,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_128.tif,54032,5201,8094,59233,62126,0.80253093,0.89044900,0.67889294
UNetFormer-style ResNet34,456,dunedin_1280,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1280.tif,67304,8731,3377,76035,70681,0.84752934,0.91747321,0.74515479
UNetFormer-style ResNet34,456,dunedin_1281,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1281.tif,83934,11253,3432,95187,87366,0.85109360,0.91955761,0.74372602
UNetFormer-style ResNet34,456,dunedin_1282,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1282.tif,60816,3843,2919,64659,63735,0.89993785,0.94733399,0.75766059
UNetFormer-style ResNet34,456,dunedin_1283,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1283.tif,15215,5819,137,21034,15352,0.71867177,0.83631067,0.63885675
UNetFormer-style ResNet34,456,dunedin_1284,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1284.tif,6481,22469,1025,28950,7506,0.21621351,0.35555190,0.20694386
UNetFormer-style ResNet34,456,dunedin_1286,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1286.tif,0,29669,0,29669,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1287,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1287.tif,0,33420,0,33420,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1288,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1288.tif,0,1355,0,1355,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1289,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1289.tif,0,20145,0,20145,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_129,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_129.tif,14523,3463,1713,17986,16236,0.73724555,0.84875226,0.55184649
UNetFormer-style ResNet34,456,dunedin_1290,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1290.tif,0,17403,0,17403,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1293,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1293.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1294,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1294.tif,0,539,0,539,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1295,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1295.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1296,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1296.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1297,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1297.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1298,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1298.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1299,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1299.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_13,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_13.tif,25002,1417,2081,26419,27083,0.87726316,0.93461927,0.80417400
UNetFormer-style ResNet34,456,dunedin_130,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_130.tif,0,0,85,0,85,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1300,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1300.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1301,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1301.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1303,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1303.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1304,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1304.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1305,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1305.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1306,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1306.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1307,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1307.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1308,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1308.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1309,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1309.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_131,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_131.tif,0,0,1661,0,1661,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_1310,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1310.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_1311,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1311.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_132,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_132.tif,3798,138,3186,3936,6984,0.53327717,0.69560440,0.42223855
UNetFormer-style ResNet34,456,dunedin_133,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_133.tif,14348,2261,806,16609,15154,0.82388745,0.90344111,0.67613727
UNetFormer-style ResNet34,456,dunedin_134,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_134.tif,58973,2845,7144,61818,66117,0.85515211,0.92192129,0.71106839
UNetFormer-style ResNet34,456,dunedin_135,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_135.tif,63371,1812,3186,65183,66557,0.92689669,0.96206164,0.73770881
UNetFormer-style ResNet34,456,dunedin_136,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_136.tif,35546,611,7196,36157,42742,0.81992019,0.90105071,0.61217164
UNetFormer-style ResNet34,456,dunedin_137,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_137.tif,18937,5185,905,24122,19842,0.75666280,0.86147757,0.64702815
UNetFormer-style ResNet34,456,dunedin_138,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_138.tif,51823,5474,2230,57297,54053,0.87057974,0.93081275,0.71644358
UNetFormer-style ResNet34,456,dunedin_139,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_139.tif,49893,5634,5075,55527,54968,0.82328966,0.90308159,0.70962209
UNetFormer-style ResNet34,456,dunedin_14,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_14.tif,12436,3583,215,16019,12651,0.76604657,0.86752703,0.56511309
UNetFormer-style ResNet34,456,dunedin_140,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_140.tif,70351,3380,4689,73731,75040,0.89710533,0.94576228,0.78552659
UNetFormer-style ResNet34,456,dunedin_141,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_141.tif,56514,6018,5519,62532,62033,0.83046539,0.90738169,0.71458360
UNetFormer-style ResNet34,456,dunedin_142,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_142.tif,13893,1502,2146,15395,16039,0.79203010,0.88394732,0.64879214
UNetFormer-style ResNet34,456,dunedin_143,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_143.tif,7410,444,152,7854,7562,0.92555583,0.96133887,0.81063218
UNetFormer-style ResNet34,456,dunedin_144,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_144.tif,6403,633,406,7036,6809,0.86038699,0.92495486,0.70275464
UNetFormer-style ResNet34,456,dunedin_146,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_146.tif,36998,2228,1787,39226,38785,0.90210421,0.94853290,0.82896569
UNetFormer-style ResNet34,456,dunedin_147,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_147.tif,43138,5194,1915,48332,45053,0.85851892,0.92387428,0.75739805
UNetFormer-style ResNet34,456,dunedin_148,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_148.tif,28087,1096,802,29183,28889,0.93670168,0.96731643,0.79339237
UNetFormer-style ResNet34,456,dunedin_149,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_149.tif,18542,760,220,19302,18762,0.94980023,0.97425389,0.77773634
UNetFormer-style ResNet34,456,dunedin_15,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_15.tif,9842,492,590,10334,10432,0.90095203,0.94789560,0.82240236
UNetFormer-style ResNet34,456,dunedin_150,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_150.tif,19168,3674,540,22842,19708,0.81977590,0.90096357,0.67623911
UNetFormer-style ResNet34,456,dunedin_151,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_151.tif,43068,4293,2493,47361,45561,0.86388254,0.92697101,0.74175047
UNetFormer-style ResNet34,456,dunedin_152,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_152.tif,48273,3213,1931,51486,50204,0.90370107,0.94941489,0.82117787
UNetFormer-style ResNet34,456,dunedin_153,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_153.tif,37899,3086,3894,40985,41793,0.84447069,0.91567808,0.70390831
UNetFormer-style ResNet34,456,dunedin_154,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_154.tif,39230,2686,2027,41916,41257,0.89274742,0.94333498,0.80653149
UNetFormer-style ResNet34,456,dunedin_155,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_155.tif,19284,2553,2269,21837,21553,0.79996681,0.88886840,0.67559229
UNetFormer-style ResNet34,456,dunedin_156,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_156.tif,5211,991,2685,6202,7896,0.58636210,0.73925379,0.29827776
UNetFormer-style ResNet34,456,dunedin_157,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_157.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_158,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_158.tif,38377,17480,1078,55857,39455,0.67404935,0.80529209,0.58412454
UNetFormer-style ResNet34,456,dunedin_159,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_159.tif,46404,4830,2684,51234,49088,0.86064023,0.92510117,0.74039135
UNetFormer-style ResNet34,456,dunedin_16,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_16.tif,4795,466,1058,5261,5853,0.75882260,0.86287565,0.66651010
UNetFormer-style ResNet34,456,dunedin_160,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_160.tif,40947,3963,772,44910,41719,0.89634867,0.94534163,0.79113546
UNetFormer-style ResNet34,456,dunedin_161,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_161.tif,64503,6189,1213,70692,65716,0.89705862,0.94573632,0.65225131
UNetFormer-style ResNet34,456,dunedin_162,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_162.tif,29053,1307,4342,30360,33395,0.83721399,0.91139518,0.64297349
UNetFormer-style ResNet34,456,dunedin_163,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_163.tif,35528,3396,2655,38924,38183,0.85446980,0.92152463,0.63152796
UNetFormer-style ResNet34,456,dunedin_164,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_164.tif,58578,4654,4114,63232,62692,0.86980667,0.93037070,0.76104262
UNetFormer-style ResNet34,456,dunedin_165,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_165.tif,49134,2604,4810,51738,53944,0.86889015,0.92984614,0.76486175
UNetFormer-style ResNet34,456,dunedin_166,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_166.tif,39274,3946,2133,43220,41407,0.86596256,0.92816713,0.75273550
UNetFormer-style ResNet34,456,dunedin_167,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_167.tif,33501,2009,1573,35510,35074,0.90340587,0.94925196,0.81751695
UNetFormer-style ResNet34,456,dunedin_168,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_168.tif,11695,1964,584,13659,12279,0.82110510,0.90176575,0.70607029
UNetFormer-style ResNet34,456,dunedin_169,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_169.tif,1927,217,174,2144,2101,0.83132010,0.90789164,0.73822976
UNetFormer-style ResNet34,456,dunedin_17,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_17.tif,9172,2516,1351,11688,10523,0.70342818,0.82589708,0.61126913
UNetFormer-style ResNet34,456,dunedin_170,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_170.tif,1861,586,1,2447,1862,0.76021242,0.86377350,0.66994166
UNetFormer-style ResNet34,456,dunedin_171,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_171.tif,10396,649,552,11045,10948,0.89643873,0.94539172,0.75263444
UNetFormer-style ResNet34,456,dunedin_173,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_173.tif,42896,4685,2325,47581,45221,0.85953593,0.92446283,0.73635980
UNetFormer-style ResNet34,456,dunedin_174,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_174.tif,27687,5191,1197,32878,28884,0.81253118,0.89657071,0.55445676
UNetFormer-style ResNet34,456,dunedin_175,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_175.tif,11175,1785,495,12960,11670,0.83054627,0.90742996,0.63829230
UNetFormer-style ResNet34,456,dunedin_176,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_176.tif,38975,5996,2376,44971,41351,0.82317781,0.90301430,0.67417144
UNetFormer-style ResNet34,456,dunedin_177,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_177.tif,51462,3303,1982,54765,53444,0.90686732,0.95115933,0.82524082
UNetFormer-style ResNet34,456,dunedin_178,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_178.tif,50963,3171,3197,54134,54160,0.88892571,0.94119711,0.76967633
UNetFormer-style ResNet34,456,dunedin_179,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_179.tif,47237,6064,6071,53301,53308,0.79561073,0.88617284,0.64533844
UNetFormer-style ResNet34,456,dunedin_18,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_18.tif,34349,3087,1871,37436,36220,0.87386471,0.93268709,0.76456103
UNetFormer-style ResNet34,456,dunedin_180,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_180.tif,62030,3262,6663,65292,68693,0.86206657,0.92592454,0.70574130
UNetFormer-style ResNet34,456,dunedin_181,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_181.tif,15760,842,1237,16602,16997,0.88345759,0.93812316,0.75399151
UNetFormer-style ResNet34,456,dunedin_182,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_182.tif,13347,2367,745,15714,14092,0.81092411,0.89559149,0.72519854
UNetFormer-style ResNet34,456,dunedin_183,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_183.tif,0,0,311,0,311,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,456,dunedin_185,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_185.tif,22835,2223,672,25058,23507,0.88748543,0.94038917,0.79656978
UNetFormer-style ResNet34,456,dunedin_186,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_186.tif,48736,4321,4285,53057,53021,0.84991804,0.91887102,0.77380639
UNetFormer-style ResNet34,456,dunedin_187,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_187.tif,75519,1241,1270,76760,76789,0.96782007,0.98364691,0.78295292
UNetFormer-style ResNet34,456,dunedin_188,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_188.tif,62612,5021,1107,67633,63719,0.91085249,0.95334673,0.58292584
UNetFormer-style ResNet34,456,dunedin_19,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_19.tif,36758,4415,3731,41173,40489,0.81859077,0.90024736,0.73542432
UNetFormer-style ResNet34,456,dunedin_190,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_190.tif,46813,4463,2255,51276,49068,0.87450262,0.93305031,0.76458706
UNetFormer-style ResNet34,456,dunedin_191,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_191.tif,45289,4052,3033,49341,48322,0.86472295,0.92745461,0.73280013
UNetFormer-style ResNet34,456,dunedin_192,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_192.tif,57455,3774,3086,61229,60541,0.89333748,0.94366429,0.77402102
UNetFormer-style ResNet34,456,dunedin_193,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_193.tif,58936,4168,6770,63104,65706,0.84346109,0.91508423,0.66896170
UNetFormer-style ResNet34,456,dunedin_194,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_194.tif,2481,3532,537,6013,3018,0.37877863,0.54944081,0.23344214
UNetFormer-style ResNet34,456,dunedin_196,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_196.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_197,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_197.tif,179,2578,0,2757,179,0.06492564,0.12193460,0.04937571
UNetFormer-style ResNet34,456,dunedin_198,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_198.tif,18722,2055,585,20777,19307,0.87641607,0.93413831,0.73554482
UNetFormer-style ResNet34,456,dunedin_199,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_199.tif,46275,5650,815,51925,47090,0.87741752,0.93470686,0.75850858
UNetFormer-style ResNet34,456,dunedin_20,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_20.tif,43100,3412,3132,46512,46232,0.86818145,0.92944018,0.73748643
UNetFormer-style ResNet34,456,dunedin_200,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_200.tif,14415,7532,947,21947,15362,0.62964095,0.77273580,0.31522734
UNetFormer-style ResNet34,456,dunedin_201,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_201.tif,3765,5412,26,9177,3791,0.40910573,0.58066009,0.26612441
UNetFormer-style ResNet34,456,dunedin_202,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_202.tif,17603,1127,1107,18730,18710,0.88738216,0.94033120,0.77814320
UNetFormer-style ResNet34,456,dunedin_203,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_203.tif,54238,4264,4987,58502,59225,0.85428972,0.92141990,0.74261155
UNetFormer-style ResNet34,456,dunedin_205,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_205.tif,74782,6026,3034,80808,77816,0.89193960,0.94288380,0.74453157
UNetFormer-style ResNet34,456,dunedin_206,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_206.tif,41949,4533,3901,46482,45850,0.83260227,0.90865572,0.71060074
UNetFormer-style ResNet34,456,dunedin_207,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_207.tif,5875,1208,1024,7083,6899,0.72468237,0.84036619,0.52353445
UNetFormer-style ResNet34,456,dunedin_208,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_208.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_209,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_209.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_21,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_21.tif,20336,7912,5043,28248,25379,0.61085579,0.75842393,0.31612652
UNetFormer-style ResNet34,456,dunedin_210,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_210.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_211,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_211.tif,1494,10,227,1504,1721,0.86308492,0.92651163,0.69953271
UNetFormer-style ResNet34,456,dunedin_212,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_212.tif,46961,3197,3034,50158,49995,0.88285832,0.93778519,0.63018443
UNetFormer-style ResNet34,456,dunedin_213,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_213.tif,9474,2321,607,11795,10081,0.76390905,0.86615469,0.48864565
UNetFormer-style ResNet34,456,dunedin_214,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_214.tif,6475,502,34,6977,6509,0.92354871,0.96025508,0.84343284
UNetFormer-style ResNet34,456,dunedin_215,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_215.tif,15021,1467,577,16488,15598,0.88022268,0.93629620,0.79675921
UNetFormer-style ResNet34,456,dunedin_216,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_216.tif,61254,4607,4918,65861,66172,0.86542619,0.92785894,0.75830717
UNetFormer-style ResNet34,456,dunedin_217,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_217.tif,42708,4401,4326,47109,47034,0.83032954,0.90730060,0.67888006
UNetFormer-style ResNet34,456,dunedin_218,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_218.tif,47079,5375,2392,52454,49471,0.85838530,0.92379691,0.70228795
UNetFormer-style ResNet34,456,dunedin_219,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_219.tif,60964,3741,3712,64705,64676,0.89106509,0.94239494,0.75127931
UNetFormer-style ResNet34,456,dunedin_22,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_22.tif,1100,14597,0,15697,1100,0.07007708,0.13097577,0.00000000
UNetFormer-style ResNet34,456,dunedin_220,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_220.tif,31024,2058,732,33082,31756,0.91748980,0.95696968,0.64383804
UNetFormer-style ResNet34,456,dunedin_221,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_221.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,456,dunedin_222,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_222.tif,21165,2073,977,23238,22142,0.87404501,0.93278978,0.60513828
UNetFormer-style ResNet34,456,dunedin_223,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_223.tif,66069,30366,3559,96435,69628,0.66072964,0.79571006,0.59080431
UNetFormer-style ResNet34,456,dunedin_224,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_224.tif,22685,16031,361,38716,23046,0.58052051,0.73459409,0.60939495
UNetFormer-style ResNet34,456,dunedin_225,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_225.tif,19057,2268,801,21325,19858,0.86129440,0.92547896,0.73950390
UNetFormer-style ResNet34,456,dunedin_227,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_227.tif,25037,2331,385,27368,25422,0.90213671,0.94855086,0.81814345
UNetFormer-style ResNet34,456,dunedin_228,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_228.tif,44925,4776,2252,49701,47177,0.86472389,0.92745515,0.75620979
UNetFormer-style ResNet34,456,dunedin_229,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_229.tif,61762,5495,4513,67257,66275,0.86055455,0.92505167,0.76035420
UNetFormer-style ResNet34,456,dunedin_23,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_23.tif,5436,16966,873,22402,6309,0.23355532,0.37867020,0.28662994
UNetFormer-style ResNet34,456,dunedin_230,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_230.tif,48033,4042,6399,52075,54432,0.82144201,0.90196888,0.68563208
UNetFormer-style ResNet34,456,dunedin_231,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_231.tif,60780,3157,3472,63937,64252,0.90166002,0.94828729,0.80287599
UNetFormer-style ResNet34,456,dunedin_232,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_232.tif,49104,3558,6447,52662,55551,0.83073644,0.90754346,0.61816874
UNetFormer-style ResNet34,456,dunedin_233,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_233.tif,13282,1791,928,15073,14210,0.83007312,0.90714749,0.63275351
UNetFormer-style ResNet34,456,dunedin_234,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_234.tif,8243,717,221,8960,8464,0.89783248,0.94616621,0.74913606
