image_id,method,model_name,seed,tp,fp,fn,pred_area,gt_area,iou,f1
khartoum_228,Prompt-free LoRA,lora_light,42,69106,34810,11017,103916,80123,0.6012720454525681,0.7509929960497503
khartoum_229,Prompt-free LoRA,lora_light,42,65323,20856,6721,86179,72044,0.7031539289558665,0.8257080196937234
khartoum_23,Prompt-free LoRA,lora_light,42,7647,3480,4720,11127,12367,0.48255190256830943,0.6509747169490082
khartoum_230,Prompt-free LoRA,lora_light,42,41650,4946,13585,46596,55235,0.6920788953324138,0.8180220168710903
khartoum_231,Prompt-free LoRA,lora_light,42,14783,896,2625,15679,17408,0.8076376748251748,0.8935835826759755
khartoum_233,Prompt-free LoRA,lora_light,42,20297,2485,9411,22782,29708,0.6304786754884603,0.773366355496285
khartoum_234,Prompt-free LoRA,lora_light,42,47487,9299,14254,56786,61741,0.6684543918918919,0.801285782986155
khartoum_235,Prompt-free LoRA,lora_light,42,84957,20380,23759,105337,108716,0.6580916527235545,0.7937940603495396
khartoum_236,Prompt-free LoRA,lora_light,42,58970,17542,10125,76512,69095,0.6806560707319044,0.8099885307711855
khartoum_237,Prompt-free LoRA,lora_light,42,43261,3610,9077,46871,52338,0.7732358618717381,0.8721184569948291
khartoum_238,Prompt-free LoRA,lora_light,42,79945,18427,20279,98372,100224,0.6737827746921644,0.8051018147394711
khartoum_239,Prompt-free LoRA,lora_light,42,69429,38393,6663,107822,76092,0.6064462593352841,0.7550159313592223
khartoum_24,Prompt-free LoRA,lora_light,42,54436,19848,7533,74284,61969,0.6653384993338792,0.7990429568523262
khartoum_240,Prompt-free LoRA,lora_light,42,64974,38495,5276,103469,70250,0.597489539748954,0.748035620743845
khartoum_241,Prompt-free LoRA,lora_light,42,55641,24241,6590,79882,62231,0.6434568415209547,0.78305292267421
khartoum_244,Prompt-free LoRA,lora_light,42,13128,3174,4077,16302,17205,0.6441925511556014,0.7835974572477393
khartoum_245,Prompt-free LoRA,lora_light,42,73913,21843,14439,95756,88352,0.6707473115840101,0.8029308883915962
khartoum_246,Prompt-free LoRA,lora_light,42,35025,7126,15088,42151,50113,0.6119079648491413,0.7592343709355762
khartoum_247,Prompt-free LoRA,lora_light,42,75538,6160,50500,81698,126038,0.5714004750450082,0.7272499711171871
khartoum_248,Prompt-free LoRA,lora_light,42,111990,8131,40516,120121,152506,0.6971619240897178,0.821562060984422
khartoum_249,Prompt-free LoRA,lora_light,42,59019,26964,6169,85983,65188,0.640452730271725,0.7808243644614377
khartoum_25,Prompt-free LoRA,lora_light,42,42478,19052,3064,61530,45542,0.6576152583831315,0.7934473998804543
khartoum_250,Prompt-free LoRA,lora_light,42,63640,40352,6716,103992,70356,0.5748455396177331,0.7300341845045542
khartoum_251,Prompt-free LoRA,lora_light,42,31649,23866,1887,55515,33536,0.5513570955715829,0.7108061672524733
khartoum_253,Prompt-free LoRA,lora_light,42,135,8380,11471,8515,11606,0.006754728309816872,0.013418816162218577
khartoum_254,Prompt-free LoRA,lora_light,42,10941,9129,2392,20070,13333,0.4870893063841154,0.655090860102386
khartoum_255,Prompt-free LoRA,lora_light,42,20082,5406,3276,25488,23358,0.6981643721318315,0.8222577078982926
khartoum_256,Prompt-free LoRA,lora_light,42,51294,10452,15524,61746,66818,0.663828135110651,0.7979527706045239
khartoum_257,Prompt-free LoRA,lora_light,42,88895,38530,6966,127425,95861,0.6614654255121251,0.7962433829259336
khartoum_258,Prompt-free LoRA,lora_light,42,67890,37396,3496,105286,71386,0.6240922211395268,0.7685428364426734
khartoum_259,Prompt-free LoRA,lora_light,42,94893,32782,11642,127675,106535,0.6811300846271453,0.8103240681439734
khartoum_26,Prompt-free LoRA,lora_light,42,44214,20380,7343,64594,51557,0.6146211268193003,0.7613193170958493
khartoum_260,Prompt-free LoRA,lora_light,42,66664,32309,3379,98973,70043,0.6513209316867281,0.7888483930515454
khartoum_261,Prompt-free LoRA,lora_light,42,34215,22184,5403,56399,39618,0.5536228601016149,0.7126862951352365
khartoum_262,Prompt-free LoRA,lora_light,42,27701,19556,3505,47257,31206,0.5457034789803397,0.7060907688974422
khartoum_263,Prompt-free LoRA,lora_light,42,2065,5668,1036,7733,3101,0.2354886532101722,0.38120731031936494
khartoum_266,Prompt-free LoRA,lora_light,42,9151,5134,1168,14285,10319,0.5921827476865333,0.7438627865387741
khartoum_267,Prompt-free LoRA,lora_light,42,64616,15635,21168,80251,85784,0.6371192774529427,0.7783419158611137
khartoum_268,Prompt-free LoRA,lora_light,42,56231,9787,13987,66018,70218,0.7028435722767327,0.825493995713321
khartoum_269,Prompt-free LoRA,lora_light,42,43764,16580,6770,60344,50534,0.652084512918318,0.7894081783581955
khartoum_27,Prompt-free LoRA,lora_light,42,24230,7527,9350,31757,33580,0.5894373221105894,0.7416930682461699
khartoum_270,Prompt-free LoRA,lora_light,42,64700,29311,10493,94011,75193,0.6191150577968307,0.7647573343419777
khartoum_271,Prompt-free LoRA,lora_light,42,77083,25483,10265,102566,87348,0.6831721778589217,0.8117674315742915
khartoum_272,Prompt-free LoRA,lora_light,42,16502,8075,2407,24577,18909,0.6115475837533353,0.7589569056707905
khartoum_273,Prompt-free LoRA,lora_light,42,10769,7240,1830,18009,12599,0.5428196985735169,0.703672242550967
khartoum_274,Prompt-free LoRA,lora_light,42,12135,335,9738,12470,21873,0.546424711815562,0.7066942317211659
khartoum_275,Prompt-free LoRA,lora_light,42,6642,206,21297,6848,27939,0.23599218333629418,0.3818667893178486
khartoum_277,Prompt-free LoRA,lora_light,42,5358,1987,1808,7345,7166,0.5853818420190101,0.7384742609055199
khartoum_278,Prompt-free LoRA,lora_light,42,26208,10992,5719,37200,31927,0.6106386448892099,0.7582565423061901
khartoum_279,Prompt-free LoRA,lora_light,42,12977,1364,1124,14341,14101,0.8391205948916909,0.9125237325082625
khartoum_28,Prompt-free LoRA,lora_light,42,21670,6596,7882,28266,29552,0.5994799159012947,0.7495935521809817
khartoum_280,Prompt-free LoRA,lora_light,42,58616,5221,5016,63837,63632,0.851320930097454,0.9196902776361311
khartoum_281,Prompt-free LoRA,lora_light,42,39772,20890,3553,60662,43325,0.6193568480884528,0.7649417715675998
khartoum_282,Prompt-free LoRA,lora_light,42,69933,33099,5075,103032,75008,0.646886880590526,0.785587508425073
khartoum_283,Prompt-free LoRA,lora_light,42,4533,1509,2219,6042,6752,0.5487229149013436,0.7086134125371267
khartoum_284,Prompt-free LoRA,lora_light,42,8386,940,1358,9326,9744,0.7849120179707975,0.8794965915049816
khartoum_285,Prompt-free LoRA,lora_light,42,7361,2416,483,9777,7844,0.7174463937621832,0.8354803927132399
khartoum_287,Prompt-free LoRA,lora_light,42,39279,5266,7298,44545,46577,0.7576529136045368,0.8621189174952262
khartoum_288,Prompt-free LoRA,lora_light,42,8515,6681,2349,15196,10864,0.4853234539754916,0.6534919416730621
khartoum_289,Prompt-free LoRA,lora_light,42,1697,16294,1492,17991,3189,0.08710157573269003,0.16024551463644948
khartoum_290,Prompt-free LoRA,lora_light,42,3648,987,735,4635,4383,0.6793296089385474,0.8090485695276114
khartoum_291,Prompt-free LoRA,lora_light,42,678,316,48,994,726,0.6506717850287908,0.7883720930232558
khartoum_294,Prompt-free LoRA,lora_light,42,13641,3570,2292,17211,15933,0.6994308567912629,0.8231354091238233
khartoum_295,Prompt-free LoRA,lora_light,42,38572,12576,11766,51148,50338,0.6130908859713259,0.7601442563506297
khartoum_296,Prompt-free LoRA,lora_light,42,68511,12913,7879,81424,76390,0.7671746749829234,0.8682499651488461
khartoum_297,Prompt-free LoRA,lora_light,42,57887,12370,12722,70257,70609,0.6976102387351016,0.8218732696321327
khartoum_298,Prompt-free LoRA,lora_light,42,57391,11975,6583,69366,63974,0.7556518189837917,0.8608219589020549
khartoum_299,Prompt-free LoRA,lora_light,42,89624,6875,7632,96499,97256,0.860685098577753,0.9251270934943614
khartoum_30,Prompt-free LoRA,lora_light,42,6732,2285,1056,9017,7788,0.6683212548396704,0.8011901219875037
khartoum_300,Prompt-free LoRA,lora_light,42,74643,5255,13395,79898,88038,0.8000921826932353,0.8889457888719512
khartoum_301,Prompt-free LoRA,lora_light,42,79276,6383,8843,85659,88119,0.8388817167890626,0.9123824649840602
khartoum_302,Prompt-free LoRA,lora_light,42,9956,5654,1794,15610,11750,0.5720524017467249,0.7277777777777777
khartoum_303,Prompt-free LoRA,lora_light,42,32863,17406,5388,50269,38251,0.5904558276586952,0.742498870311794
khartoum_304,Prompt-free LoRA,lora_light,42,64618,34418,4796,99036,69414,0.622332228985284,0.7672068863164143
khartoum_305,Prompt-free LoRA,lora_light,42,20330,4282,2111,24612,22441,0.7607678778580249,0.8641319363271205
khartoum_306,Prompt-free LoRA,lora_light,42,0,0,1532,0,1532,0.0,0.0
khartoum_307,Prompt-free LoRA,lora_light,42,45906,10126,6787,56032,52693,0.7307661694710199,0.844442400551851
khartoum_309,Prompt-free LoRA,lora_light,42,3704,3319,1110,7023,4814,0.45542850116808065,0.6258342485427051
khartoum_31,Prompt-free LoRA,lora_light,42,10664,395,9785,11059,20449,0.5116100556515064,0.6769074520756633
khartoum_310,Prompt-free LoRA,lora_light,42,494,5932,1516,6426,2010,0.06220095693779904,0.11711711711711711
khartoum_311,Prompt-free LoRA,lora_light,42,4021,1887,2449,5908,6470,0.4811535239918631,0.6497010825658426
khartoum_312,Prompt-free LoRA,lora_light,42,3764,2860,2035,6624,5799,0.4346922277399238,0.6059727924011913
khartoum_316,Prompt-free LoRA,lora_light,42,665,698,340,1363,1005,0.39048737522019966,0.5616554054054054
khartoum_318,Prompt-free LoRA,lora_light,42,11850,2663,3395,14513,15245,0.6617154344427072,0.7964244908932052
khartoum_319,Prompt-free LoRA,lora_light,42,13722,2998,7967,16720,21689,0.5558391056021388,0.7145200343669452
khartoum_320,Prompt-free LoRA,lora_light,42,73442,5198,9242,78640,82684,0.8356887644796431,0.9104906895440232
khartoum_321,Prompt-free LoRA,lora_light,42,28442,3681,3605,32123,32047,0.7960703090013435,0.8864578463456444
khartoum_322,Prompt-free LoRA,lora_light,42,38485,8828,12994,47313,51479,0.6381514583713334,0.7791116689610494
khartoum_323,Prompt-free LoRA,lora_light,42,67134,10466,15839,77600,82973,0.718479435781633,0.8361804288392195
khartoum_324,Prompt-free LoRA,lora_light,42,62703,10237,11707,72940,74410,0.7407586801658653,0.8510756701730573
khartoum_325,Prompt-free LoRA,lora_light,42,20546,4698,3533,25244,24079,0.7139729645202766,0.8331204509052572
khartoum_326,Prompt-free LoRA,lora_light,42,4653,1331,7098,5984,11751,0.35567955970035164,0.5247251198195658
khartoum_327,Prompt-free LoRA,lora_light,42,50548,4206,3349,54754,53897,0.8699722905874051,0.9304654352007805
khartoum_328,Prompt-free LoRA,lora_light,42,25663,5089,2882,30752,28545,0.7630076708093001,0.8655749869301989
khartoum_329,Prompt-free LoRA,lora_light,42,10411,2159,4861,12570,15272,0.5972692329757329,0.7478629408806838
khartoum_33,Prompt-free LoRA,lora_light,42,23916,7006,3502,30922,27418,0.6947478503369742,0.8198834418923552
khartoum_330,Prompt-free LoRA,lora_light,42,27352,1650,7462,29002,34814,0.7501096972356297,0.8572144916635327
khartoum_331,Prompt-free LoRA,lora_light,42,44074,10438,10786,54512,54860,0.6749670740298325,0.8059466773945799
khartoum_333,Prompt-free LoRA,lora_light,42,1768,2539,2998,4307,4766,0.24202600958247775,0.38972776369447815
khartoum_334,Prompt-free LoRA,lora_light,42,152,591,1318,743,1470,0.07375060650169821,0.13737008585630367
khartoum_335,Prompt-free LoRA,lora_light,42,1360,64,621,1424,1981,0.6650366748166259,0.7988252569750367
khartoum_338,Prompt-free LoRA,lora_light,42,36821,4673,3557,41494,40378,0.8173181505404985,0.8994772327535665
khartoum_339,Prompt-free LoRA,lora_light,42,8971,1743,1995,10714,10966,0.7058777244472421,0.8275830258302583
khartoum_34,Prompt-free LoRA,lora_light,42,59514,16564,5261,76078,64775,0.7316785305941799,0.8450512236161104
khartoum_340,Prompt-free LoRA,lora_light,42,11558,15557,4216,27115,15774,0.36889981168810443,0.538972696961925
khartoum_341,Prompt-free LoRA,lora_light,42,18531,13843,4937,32374,23468,0.49666318243949503,0.6636939937681315
khartoum_342,Prompt-free LoRA,lora_light,42,43762,9904,5923,53666,49685,0.7343972880900838,0.8468616655862062
khartoum_343,Prompt-free LoRA,lora_light,42,46559,1446,13194,48005,59753,0.7607804049085769,0.8641400174465005
khartoum_344,Prompt-free LoRA,lora_light,42,17876,3955,4686,21831,22562,0.674133574687936,0.8053521951659045
khartoum_345,Prompt-free LoRA,lora_light,42,21120,5209,4554,26329,25674,0.6838713855519217,0.8122608311058978
khartoum_346,Prompt-free LoRA,lora_light,42,11259,3888,2525,15147,13784,0.6371095518334088,0.7783346583249802
khartoum_347,Prompt-free LoRA,lora_light,42,0,0,93,0,93,0.0,0.0
khartoum_348,Prompt-free LoRA,lora_light,42,84098,16639,17770,100737,101868,0.7096458437054352,0.8301670738629353
khartoum_349,Prompt-free LoRA,lora_light,42,49347,6673,20272,56020,69619,0.6468174906936507,0.7855363382389227
khartoum_35,Prompt-free LoRA,lora_light,42,27042,11976,2234,39018,29276,0.6555318530010666,0.7919290127976103
khartoum_350,Prompt-free LoRA,lora_light,42,47539,7490,7043,55029,54582,0.7658686686428664,0.8674129421317204
khartoum_351,Prompt-free LoRA,lora_light,42,90789,13466,10745,104255,101534,0.7894695652173913,0.882350368581411
khartoum_352,Prompt-free LoRA,lora_light,42,39801,9489,6812,49290,46613,0.7094399486649318,0.8300261722782395
khartoum_353,Prompt-free LoRA,lora_light,42,51150,13384,5311,64534,56461,0.7323358866060563,0.8454894830364891
khartoum_354,Prompt-free LoRA,lora_light,42,20002,9919,2676,29921,22678,0.6136147498236034,0.7605467784558642
khartoum_355,Prompt-free LoRA,lora_light,42,49201,3259,7737,52460,56938,0.8173330896888549,0.8994862794566628
khartoum_356,Prompt-free LoRA,lora_light,42,110527,5575,8768,116102,119295,0.8851365420036839,0.9390688921269175
khartoum_357,Prompt-free LoRA,lora_light,42,55167,7629,2809,62796,57976,0.8408962731499123,0.9135726824098301
khartoum_358,Prompt-free LoRA,lora_light,42,101074,16241,5254,117315,106328,0.8246293924238592,0.9038869984752484
khartoum_36,Prompt-free LoRA,lora_light,42,26620,11300,3466,37920,30086,0.6432126806166336,0.7828720995206305
khartoum_360,Prompt-free LoRA,lora_light,42,5136,4020,956,9156,6092,0.5079113924050633,0.6736621196222455
khartoum_362,Prompt-free LoRA,lora_light,42,17470,6668,4590,24138,22060,0.6081175160122528,0.7563097969609074
khartoum_363,Prompt-free LoRA,lora_light,42,15536,2791,3926,18327,19462,0.6981530580146497,0.822249861070682
khartoum_364,Prompt-free LoRA,lora_light,42,10673,2886,3617,13559,14290,0.6213903120633442,0.7664907177995619
khartoum_365,Prompt-free LoRA,lora_light,42,51562,18276,4651,69838,56213,0.692209587992858,0.8181133033454713
khartoum_367,Prompt-free LoRA,lora_light,42,3480,8067,2954,11547,6434,0.23998344941728156,0.3870752460930983
khartoum_368,Prompt-free LoRA,lora_light,42,7450,1767,2317,9217,9767,0.6459164210161262,0.7848714707121787
khartoum_369,Prompt-free LoRA,lora_light,42,6490,6269,2036,12759,8526,0.43866171003717475,0.6098191214470284
khartoum_37,Prompt-free LoRA,lora_light,42,54500,25093,4353,79593,58853,0.6492268839492055,0.787310575964636
khartoum_370,Prompt-free LoRA,lora_light,42,0,383,1125,383,1125,0.0,0.0
khartoum_375,Prompt-free LoRA,lora_light,42,64284,6545,7919,70829,72203,0.8163254939807996,0.8988757760501147
khartoum_376,Prompt-free LoRA,lora_light,42,15887,1963,641,17850,16528,0.8591747336542102,0.9242538832974577
khartoum_377,Prompt-free LoRA,lora_light,42,1602,368,2564,1970,4166,0.3533303925893251,0.5221642764015645
khartoum_378,Prompt-free LoRA,lora_light,42,9398,2845,1762,12243,11160,0.6710460549803642,0.8031448959535102
khartoum_379,Prompt-free LoRA,lora_light,42,17164,5714,7943,22878,25107,0.5568930274812628,0.7153902261123267
khartoum_38,Prompt-free LoRA,lora_light,42,63119,30055,8522,93174,71641,0.6206635462555066,0.7659375663622849
khartoum_380,Prompt-free LoRA,lora_light,42,24595,8751,3804,33346,28399,0.6620457604306864,0.7966636974653818
khartoum_381,Prompt-free LoRA,lora_light,42,42653,19863,5736,62516,48389,0.6249340678661431,0.769180830440467
khartoum_382,Prompt-free LoRA,lora_light,42,24541,11905,1353,36446,25894,0.6492499801582052,0.7873275585498877
khartoum_383,Prompt-free LoRA,lora_light,42,15408,4624,1768,20032,17176,0.706788990825688,0.828208987314556
khartoum_384,Prompt-free LoRA,lora_light,42,29235,17564,3216,46799,32451,0.5845246426072178,0.7377917981072555
khartoum_385,Prompt-free LoRA,lora_light,42,25096,6600,5482,31696,30578,0.6750228629834849,0.8059864469923242
khartoum_386,Prompt-free LoRA,lora_light,42,57202,11756,21419,68958,78621,0.6329265189152107,0.775205144363358
khartoum_387,Prompt-free LoRA,lora_light,42,39713,7970,11366,47683,51079,0.6725431421361919,0.8042161965128288
khartoum_388,Prompt-free LoRA,lora_light,42,53376,15300,9870,68676,63246,0.6795508364525247,0.8092054395779325
khartoum_389,Prompt-free LoRA,lora_light,42,31609,16649,9994,48258,41603,0.5426251459177367,0.7035087524064945
khartoum_390,Prompt-free LoRA,lora_light,42,14409,2432,5058,16841,19467,0.6579752500114161,0.7937093753442768
khartoum_391,Prompt-free LoRA,lora_light,42,48913,3233,12199,52146,61112,0.7601678452094179,0.863744724434477
khartoum_392,Prompt-free LoRA,lora_light,42,26311,3931,5930,30242,32241,0.7273858232887316,0.8421810732519245
khartoum_393,Prompt-free LoRA,lora_light,42,7106,4072,1427,11178,8533,0.5637445458151528,0.7210187205113896
khartoum_394,Prompt-free LoRA,lora_light,42,80739,4767,16070,85506,96809,0.7948629597542727,0.8857088007020816
khartoum_395,Prompt-free LoRA,lora_light,42,75732,12141,16254,87873,91986,0.7273041574231467,0.84212633229363
khartoum_396,Prompt-free LoRA,lora_light,42,79782,10067,16751,89849,96533,0.7484240150093808,0.8561127147471322
khartoum_397,Prompt-free LoRA,lora_light,42,66268,5517,15398,71785,81666,0.7601023135244256,0.8637024196649093
khartoum_398,Prompt-free LoRA,lora_light,42,56839,19633,5501,76472,62340,0.6933868468886096,0.8189349623951819
khartoum_399,Prompt-free LoRA,lora_light,42,81831,10262,10291,92093,92122,0.799255743084857,0.8884292810031756
khartoum_4,Prompt-free LoRA,lora_light,42,35092,13476,13751,48568,48843,0.5631027455511161,0.7204935787539395
khartoum_40,Prompt-free LoRA,lora_light,42,43575,5782,15039,49357,58614,0.6766724641282067,0.8071611821692862
khartoum_400,Prompt-free LoRA,lora_light,42,83820,12122,15115,95942,98935,0.7547475620627245,0.8602349174094429
khartoum_401,Prompt-free LoRA,lora_light,42,54255,5905,6678,60160,60933,0.8117388312038062,0.8960881306103573
khartoum_402,Prompt-free LoRA,lora_light,42,93631,6804,11022,100435,104653,0.8400638811380173,0.913081213917928
khartoum_403,Prompt-free LoRA,lora_light,42,71368,7696,4882,79064,76250,0.8501655826364568,0.9190156714784243
khartoum_404,Prompt-free LoRA,lora_light,42,90793,4064,11453,94857,102246,0.8540400714890415,0.9212746635008092
khartoum_405,Prompt-free LoRA,lora_light,42,49388,20262,10019,69650,59407,0.61991489789002,0.7653672408315706
khartoum_406,Prompt-free LoRA,lora_light,42,27157,7010,3290,34167,30447,0.7250180206636944,0.8405918222057139
khartoum_407,Prompt-free LoRA,lora_light,42,90113,8542,4625,98655,94738,0.8725116189000774,0.9319158397666927
khartoum_408,Prompt-free LoRA,lora_light,42,8107,4757,209,12864,8316,0.6201330987531554,0.765533522190746
khartoum_409,Prompt-free LoRA,lora_light,42,9440,2718,698,12158,10138,0.7342874922215308,0.8467886616433441
khartoum_411,Prompt-free LoRA,lora_light,42,47207,18052,3689,65259,50896,0.6846754075535186,0.8128276871421807
khartoum_412,Prompt-free LoRA,lora_light,42,12535,3972,1607,16507,14142,0.6920061830628244,0.8179712225521224
khartoum_413,Prompt-free LoRA,lora_light,42,10402,3712,4020,14114,14422,0.5736186169626116,0.7290440145780768
khartoum_414,Prompt-free LoRA,lora_light,42,0,0,645,0,645,0.0,0.0
khartoum_415,Prompt-free LoRA,lora_light,42,37921,16930,8899,54851,46820,0.5948392156862745,0.7459550904387682
khartoum_416,Prompt-free LoRA,lora_light,42,14940,2255,8425,17195,23365,0.5831381733021077,0.7366863905325444
khartoum_417,Prompt-free LoRA,lora_light,42,2376,12,1792,2388,4168,0.5684210526315789,0.7248322147651006
khartoum_418,Prompt-free LoRA,lora_light,42,1892,1835,817,3727,2709,0.4163732394366197,0.5879428216283406
khartoum_419,Prompt-free LoRA,lora_light,42,0,246,838,246,838,0.0,0.0
khartoum_42,Prompt-free LoRA,lora_light,42,40753,16472,6042,57225,46795,0.6441430761692509,0.7835608536819842
khartoum_423,Prompt-free LoRA,lora_light,42,300,23,200,323,500,0.5736137667304015,0.7290400972053463
khartoum_425,Prompt-free LoRA,lora_light,42,89240,9120,9819,98360,99059,0.8249290527736437,0.9040669844341224
khartoum_426,Prompt-free LoRA,lora_light,42,22958,3245,1504,26203,24462,0.8285992709423612,0.9062666535083391
khartoum_427,Prompt-free LoRA,lora_light,42,15197,5592,8481,20789,23678,0.5192005466347797,0.6835181145568624
khartoum_428,Prompt-free LoRA,lora_light,42,16978,5768,4730,22746,21708,0.6179210947736206,0.7638457731587709
khartoum_429,Prompt-free LoRA,lora_light,42,19858,8657,4369,28515,24227,0.603880306532052,0.7530241553221342
khartoum_43,Prompt-free LoRA,lora_light,42,33502,12929,4604,46431,38106,0.6564514548839032,0.7925996900765345
khartoum_430,Prompt-free LoRA,lora_light,42,24747,4445,4939,29192,29686,0.7250593302276522,0.8406195862631204
khartoum_431,Prompt-free LoRA,lora_light,42,66097,33569,4188,99666,70285,0.6364415429352746,0.7778359644838806
khartoum_432,Prompt-free LoRA,lora_light,42,77006,13834,14023,90840,91029,0.7343486263028904,0.8468293112075175
khartoum_433,Prompt-free LoRA,lora_light,42,81289,23785,14124,105074,95413,0.6819661403714827,0.8109154209499868
khartoum_434,Prompt-free LoRA,lora_light,42,86205,20382,25183,106587,111388,0.6542080898535326,0.7909622663149444
khartoum_435,Prompt-free LoRA,lora_light,42,54712,18365,12730,73077,67442,0.6376169776358572,0.7787131989268355
khartoum_436,Prompt-free LoRA,lora_light,42,46193,16166,13165,62359,59358,0.611633388062073,0.7590229795344939
khartoum_437,Prompt-free LoRA,lora_light,42,37484,19659,12250,57143,49734,0.5401697577565461,0.7014418443631464
khartoum_438,Prompt-free LoRA,lora_light,42,12560,3098,3294,15658,15854,0.6627268889826932,0.7971566387407971
khartoum_439,Prompt-free LoRA,lora_light,42,26849,5459,4245,32308,31094,0.7345224742155226,0.8469448913283493
khartoum_44,Prompt-free LoRA,lora_light,42,25106,11022,1841,36128,26947,0.6612236298032605,0.7960681728101466
khartoum_440,Prompt-free LoRA,lora_light,42,9339,3775,6214,13114,15553,0.48318501655629137,0.6515505633655423
khartoum_441,Prompt-free LoRA,lora_light,42,23608,18228,1865,41836,25473,0.5402164710189699,0.701481228364706
khartoum_442,Prompt-free LoRA,lora_light,42,39724,22271,4645,61995,44369,0.5960984393757504,0.7469444548907526
khartoum_445,Prompt-free LoRA,lora_light,42,16558,3007,7572,19565,24130,0.6101632457530309,0.7578899187550063
khartoum_446,Prompt-free LoRA,lora_light,42,13913,3718,2083,17631,15996,0.7057421122045247,0.8274898147322093
khartoum_447,Prompt-free LoRA,lora_light,42,8829,3571,2856,12400,11685,0.57872312532774,0.7331534149885821
khartoum_448,Prompt-free LoRA,lora_light,42,30577,6891,18932,37468,49509,0.542145390070922,0.7031054186739023
khartoum_449,Prompt-free LoRA,lora_light,42,41448,9093,19782,50541,61230,0.5893946503988737,0.7416592855033953
khartoum_45,Prompt-free LoRA,lora_light,42,41342,15699,5138,57041,46480,0.6648868589073481,0.7987171684972131
khartoum_450,Prompt-free LoRA,lora_light,42,45859,3645,9193,49504,55052,0.7812835408964683,0.8772141244883125
khartoum_451,Prompt-free LoRA,lora_light,42,84522,5069,14114,89591,98636,0.815023383636276,0.8980858219065277
khartoum_452,Prompt-free LoRA,lora_light,42,86825,6177,8645,93002,95470,0.8541816285773314,0.9213570185491744
khartoum_453,Prompt-free LoRA,lora_light,42,94706,9401,2696,104107,97402,0.886735391327959,0.9399679418785265
khartoum_454,Prompt-free LoRA,lora_light,42,51702,9016,12809,60718,64511,0.7031702639846587,0.8257192822748725
khartoum_455,Prompt-free LoRA,lora_light,42,85851,13662,17097,99513,102948,0.7362233084641111,0.8480744439669863
khartoum_456,Prompt-free LoRA,lora_light,42,91205,11499,7825,102704,99030,0.8251680554424631,0.9042104950082782
khartoum_457,Prompt-free LoRA,lora_light,42,142276,14451,6476,156727,148752,0.8717731904438031,0.9314944726151388
khartoum_458,Prompt-free LoRA,lora_light,42,40110,21436,4572,61546,44682,0.6066426691672464,0.7551681289302256
khartoum_459,Prompt-free LoRA,lora_light,42,28912,10709,754,39621,29666,0.7160866873065016,0.8345577092383852
khartoum_46,Prompt-free LoRA,lora_light,42,48392,22241,7316,70633,55708,0.6208161746783153,0.7660537751007195
khartoum_460,Prompt-free LoRA,lora_light,42,34222,7493,3876,41715,38098,0.7506306069180321,0.8575545337225765
khartoum_461,Prompt-free LoRA,lora_light,42,82116,9666,11680,91782,93796,0.7936827047611683,0.8849755897789608
khartoum_462,Prompt-free LoRA,lora_light,42,19843,3659,2875,23502,22718,0.752284186981082,0.8586326265685851
khartoum_463,Prompt-free LoRA,lora_light,42,53583,18913,2473,72496,56056,0.7147354239752431,0.8336393054950526
khartoum_464,Prompt-free LoRA,lora_light,42,42724,14522,5498,57246,48222,0.6809256661991585,0.8101793909052983
khartoum_465,Prompt-free LoRA,lora_light,42,1984,555,4190,2539,6174,0.29484321593104473,0.45541145414897277
khartoum_468,Prompt-free LoRA,lora_light,42,2249,241,810,2490,3059,0.6815151515151515,0.810596503874572
khartoum_469,Prompt-free LoRA,lora_light,42,27856,9003,4223,36859,32079,0.6780585171121172,0.808146450433723
khartoum_47,Prompt-free LoRA,lora_light,42,49434,24848,3008,74282,52442,0.6395911502134817,0.7801837063224014
khartoum_470,Prompt-free LoRA,lora_light,42,41730,11384,3802,53114,45532,0.7331857474172465,0.8460555927255033
khartoum_471,Prompt-free LoRA,lora_light,42,49868,20445,5545,70313,55413,0.6573861688945134,0.7932806261234748
khartoum_472,Prompt-free LoRA,lora_light,42,15380,11689,1427,27069,16807,0.5397248736664795,0.7010666423557298
khartoum_474,Prompt-free LoRA,lora_light,42,1530,5191,2109,6721,3639,0.17327293318233294,0.2953667953667954
khartoum_475,Prompt-free LoRA,lora_light,42,224,36,1549,260,1773,0.1238253178551686,0.22036399409739302
khartoum_48,Prompt-free LoRA,lora_light,42,33430,10237,9029,43667,42459,0.6343935023531198,0.7763044841279056
khartoum_481,Prompt-free LoRA,lora_light,42,505,107,225,612,730,0.6033452807646356,0.7526080476900149
khartoum_483,Prompt-free LoRA,lora_light,42,6035,2030,987,8065,7022,0.6667034909412285,0.8000265128918936
khartoum_484,Prompt-free LoRA,lora_light,42,18155,7315,2503,25470,20658,0.6490186966002931,0.7871574748525841
khartoum_486,Prompt-free LoRA,lora_light,42,36864,11407,12186,48271,49050,0.609755694129712,0.7575754462037998
khartoum_487,Prompt-free LoRA,lora_light,42,64993,15404,6522,80397,71515,0.7477421507380435,0.8556664384643741
khartoum_488,Prompt-free LoRA,lora_light,42,84693,12158,14497,96851,99190,0.7606153680353487,0.8640335440035503
khartoum_489,Prompt-free LoRA,lora_light,42,98821,13931,18209,112752,117030,0.7545834255999878,0.8601282955148793
