method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,123,kitsap_3111,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3111.tif,0,0,3376,0,3376,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3112,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3112.tif,0,0,37118,0,37118,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3113,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3113.tif,421,36,2374,457,2795,0.14871070,0.25891759,0.27401575
UNetFormer-style ResNet34,123,kitsap_3114,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3114.tif,1284,5,5541,1289,6825,0.18799414,0.31649002,0.26235595
UNetFormer-style ResNet34,123,kitsap_3115,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3115.tif,3603,73,6570,3676,10173,0.35164942,0.52032638,0.29294108
UNetFormer-style ResNet34,123,kitsap_3116,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3116.tif,2072,71,5328,2143,7400,0.27733904,0.43424500,0.28561114
UNetFormer-style ResNet34,123,kitsap_3117,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3117.tif,0,0,1556,0,1556,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3118,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3118.tif,3008,270,6212,3278,9220,0.31696523,0.48135702,0.33563076
UNetFormer-style ResNet34,123,kitsap_3119,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3119.tif,0,0,543,0,543,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_312,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_312.tif,3823,254,2137,4077,5960,0.61522369,0.76178141,0.57003912
UNetFormer-style ResNet34,123,kitsap_3120,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3120.tif,5924,100,7827,6024,13751,0.42769475,0.59914033,0.36511011
UNetFormer-style ResNet34,123,kitsap_3121,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3121.tif,3273,160,3977,3433,7250,0.44170040,0.61274923,0.40664796
UNetFormer-style ResNet34,123,kitsap_3122,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3122.tif,479,0,27621,479,28100,0.01704626,0.03352112,0.06668351
UNetFormer-style ResNet34,123,kitsap_3123,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3123.tif,0,0,4928,0,4928,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3124,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3124.tif,1213,152,7511,1365,8724,0.13666066,0.24045991,0.17839388
UNetFormer-style ResNet34,123,kitsap_3125,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3125.tif,152,12,6193,164,6345,0.02391065,0.04670456,0.05984982
UNetFormer-style ResNet34,123,kitsap_3126,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3126.tif,3640,176,6955,3816,10595,0.33794448,0.50516966,0.36009019
UNetFormer-style ResNet34,123,kitsap_3127,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3127.tif,1837,22,3069,1859,4906,0.37276786,0.54308943,0.31623932
UNetFormer-style ResNet34,123,kitsap_3128,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3128.tif,119,32,1594,151,1713,0.06819484,0.12768240,0.09754582
UNetFormer-style ResNet34,123,kitsap_3129,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3129.tif,1246,173,222,1419,1468,0.75929311,0.86317977,0.54193548
UNetFormer-style ResNet34,123,kitsap_313,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_313.tif,1702,53,380,1755,2082,0.79718970,0.88715142,0.70963070
UNetFormer-style ResNet34,123,kitsap_3131,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3131.tif,1311,2,4864,1313,6175,0.21223895,0.35016026,0.19342105
UNetFormer-style ResNet34,123,kitsap_3132,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3132.tif,1528,225,4641,1753,6169,0.23897404,0.38576117,0.28554070
UNetFormer-style ResNet34,123,kitsap_3133,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3133.tif,2730,128,5307,2858,8037,0.33435395,0.50114732,0.29011231
UNetFormer-style ResNet34,123,kitsap_3134,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3134.tif,443,0,1417,443,1860,0.23817204,0.38471559,0.29312865
UNetFormer-style ResNet34,123,kitsap_3135,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3135.tif,0,0,1944,0,1944,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3136,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3136.tif,4761,307,9155,5068,13916,0.33473951,0.50158028,0.29344501
UNetFormer-style ResNet34,123,kitsap_3137,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3137.tif,882,36,238,918,1120,0.76297578,0.86555447,0.79706499
UNetFormer-style ResNet34,123,kitsap_3138,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3138.tif,739,0,3105,739,3844,0.19224766,0.32249618,0.30845361
UNetFormer-style ResNet34,123,kitsap_3139,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3139.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_314,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_314.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3140,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3140.tif,3072,183,8701,3255,11773,0.25694212,0.40883684,0.28436551
UNetFormer-style ResNet34,123,kitsap_3141,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3141.tif,3186,14,5867,3200,9053,0.35138414,0.52003591,0.27046075
UNetFormer-style ResNet34,123,kitsap_3142,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3142.tif,491,5,2887,496,3378,0.14513745,0.25348477,0.19666048
UNetFormer-style ResNet34,123,kitsap_3143,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3143.tif,545,11,4643,556,5188,0.10482785,0.18976323,0.12627178
UNetFormer-style ResNet34,123,kitsap_3144,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3144.tif,4785,292,2564,5077,7349,0.62622693,0.77015934,0.57337443
UNetFormer-style ResNet34,123,kitsap_3145,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3145.tif,7596,439,9413,8035,17009,0.43535076,0.60661236,0.39707308
UNetFormer-style ResNet34,123,kitsap_3146,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3146.tif,2475,170,2326,2645,4801,0.49788775,0.66478646,0.44521712
UNetFormer-style ResNet34,123,kitsap_3147,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3147.tif,0,0,109,0,109,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3148,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3148.tif,2556,39,12531,2595,15087,0.16898056,0.28910757,0.14510543
UNetFormer-style ResNet34,123,kitsap_3149,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3149.tif,1795,23,8771,1818,10566,0.16951553,0.28989018,0.17302689
UNetFormer-style ResNet34,123,kitsap_315,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_315.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3150,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3150.tif,7700,629,6649,8329,14349,0.51408733,0.67907223,0.43071487
UNetFormer-style ResNet34,123,kitsap_3151,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3151.tif,2962,547,2820,3509,5782,0.46800442,0.63760629,0.36443576
UNetFormer-style ResNet34,123,kitsap_3152,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3152.tif,929,206,1593,1135,2522,0.34054252,0.50806672,0.34648879
UNetFormer-style ResNet34,123,kitsap_3153,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3153.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3154,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3154.tif,0,0,336,0,336,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3155,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3155.tif,6343,129,6834,6472,13177,0.47670224,0.64563082,0.41546114
UNetFormer-style ResNet34,123,kitsap_3156,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3156.tif,3911,103,3056,4014,6967,0.55318246,0.71232128,0.50860606
UNetFormer-style ResNet34,123,kitsap_3157,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3157.tif,128,0,27523,128,27651,0.00462913,0.00921559,0.01636993
UNetFormer-style ResNet34,123,kitsap_3158,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3158.tif,1453,105,24669,1558,26122,0.05540092,0.10498555,0.04001062
UNetFormer-style ResNet34,123,kitsap_3159,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3159.tif,2047,6,23511,2053,25558,0.08007354,0.14827424,0.08512919
UNetFormer-style ResNet34,123,kitsap_316,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_316.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3160,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3160.tif,4992,87,2304,5079,7296,0.67614791,0.80678788,0.59056878
UNetFormer-style ResNet34,123,kitsap_3161,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3161.tif,3291,229,2497,3520,5788,0.54695031,0.70713365,0.53345050
UNetFormer-style ResNet34,123,kitsap_3162,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3162.tif,363,8,5909,371,6272,0.05780255,0.10928797,0.09914872
UNetFormer-style ResNet34,123,kitsap_3163,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3163.tif,2209,31,3445,2240,5654,0.38856640,0.55966557,0.28149238
UNetFormer-style ResNet34,123,kitsap_3164,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3164.tif,2336,186,1071,2522,3407,0.65015308,0.78799123,0.49487025
UNetFormer-style ResNet34,123,kitsap_3165,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3165.tif,2383,177,5608,2560,7991,0.29174829,0.45171074,0.31648004
UNetFormer-style ResNet34,123,kitsap_3166,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3166.tif,2641,23,4990,2664,7631,0.34504834,0.51306459,0.31861361
UNetFormer-style ResNet34,123,kitsap_3168,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3168.tif,1826,38,9517,1864,11343,0.16044284,0.27652003,0.16730098
UNetFormer-style ResNet34,123,kitsap_3169,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3169.tif,3895,124,22672,4019,26567,0.14592934,0.25469169,0.12724492
UNetFormer-style ResNet34,123,kitsap_3170,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3170.tif,0,0,4718,0,4718,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3171,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3171.tif,3736,641,1906,4377,5642,0.59462040,0.74578301,0.46771358
UNetFormer-style ResNet34,123,kitsap_3172,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3172.tif,5859,469,2270,6328,8129,0.68143754,0.81054161,0.61803154
UNetFormer-style ResNet34,123,kitsap_3173,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3173.tif,8365,492,6340,8857,14705,0.55043759,0.71004159,0.48899882
UNetFormer-style ResNet34,123,kitsap_3174,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3174.tif,1472,152,6960,1624,8432,0.17148183,0.29276054,0.29784656
UNetFormer-style ResNet34,123,kitsap_3175,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3175.tif,2197,234,5029,2431,7226,0.29450402,0.45500673,0.26847351
UNetFormer-style ResNet34,123,kitsap_3176,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3176.tif,1209,32,2766,1241,3975,0.30172199,0.46357362,0.36413043
UNetFormer-style ResNet34,123,kitsap_3177,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3177.tif,7314,786,2772,8100,10086,0.67273731,0.80435500,0.57558055
UNetFormer-style ResNet34,123,kitsap_3178,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3178.tif,2610,290,169,2900,2779,0.85043988,0.91917591,0.76633917
UNetFormer-style ResNet34,123,kitsap_3179,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3179.tif,2752,338,142,3090,2894,0.85148515,0.91978610,0.82224429
UNetFormer-style ResNet34,123,kitsap_318,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_318.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3180,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3180.tif,1259,75,5334,1334,6593,0.18881224,0.31764854,0.24102839
UNetFormer-style ResNet34,123,kitsap_3181,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3181.tif,9234,1069,1480,10303,10714,0.78367139,0.87871723,0.67984994
UNetFormer-style ResNet34,123,kitsap_3182,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3182.tif,0,0,3679,0,3679,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3183,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3183.tif,686,64,3434,750,4120,0.16395793,0.28172485,0.15218162
UNetFormer-style ResNet34,123,kitsap_3184,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3184.tif,131,0,13822,131,13953,0.00938866,0.01860267,0.01046259
UNetFormer-style ResNet34,123,kitsap_3185,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3185.tif,0,0,709,0,709,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3186,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3186.tif,2605,47,4891,2652,7496,0.34535331,0.51340166,0.33460608
UNetFormer-style ResNet34,123,kitsap_3187,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3187.tif,909,36,11631,945,12540,0.07228053,0.13481646,0.09661238
UNetFormer-style ResNet34,123,kitsap_3188,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3188.tif,3956,274,6611,4230,10567,0.36491099,0.53470298,0.30236090
UNetFormer-style ResNet34,123,kitsap_3189,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3189.tif,0,0,1174,0,1174,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_319,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_319.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3190,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3190.tif,2015,5,6209,2020,8224,0.24486572,0.39340102,0.24350408
UNetFormer-style ResNet34,123,kitsap_3191,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3191.tif,1548,386,53,1934,1601,0.77906392,0.87581330,0.69202303
UNetFormer-style ResNet34,123,kitsap_3192,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3192.tif,3609,181,631,3790,4240,0.81633115,0.89887920,0.71198971
UNetFormer-style ResNet34,123,kitsap_3193,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3193.tif,984,9,3521,993,4505,0.21798848,0.35794834,0.27004342
UNetFormer-style ResNet34,123,kitsap_3194,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3194.tif,5257,280,1612,5537,6869,0.73534760,0.84749315,0.62610549
UNetFormer-style ResNet34,123,kitsap_3195,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3195.tif,1369,77,2085,1446,3454,0.38770886,0.55877551,0.41740532
UNetFormer-style ResNet34,123,kitsap_3196,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3196.tif,0,135,1885,135,1885,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3197,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3197.tif,1536,137,1634,1673,3170,0.46446931,0.63431757,0.42453663
UNetFormer-style ResNet34,123,kitsap_3198,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3198.tif,3230,72,2730,3302,5960,0.53547745,0.69747355,0.52527447
UNetFormer-style ResNet34,123,kitsap_3199,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3199.tif,2537,337,3729,2874,6266,0.38421929,0.55514223,0.44808288
UNetFormer-style ResNet34,123,kitsap_32,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_32.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_320,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_320.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3200,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3200.tif,11687,309,10921,11996,22608,0.50997076,0.67547104,0.49727670
UNetFormer-style ResNet34,123,kitsap_3201,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3201.tif,14121,170,8215,14291,22336,0.62743268,0.77107052,0.57082534
UNetFormer-style ResNet34,123,kitsap_3202,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3202.tif,2139,0,2586,2139,4725,0.45269841,0.62325175,0.37965888
UNetFormer-style ResNet34,123,kitsap_3203,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3203.tif,0,0,3897,0,3897,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3204,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3204.tif,2543,141,3516,2684,6059,0.41016129,0.58172252,0.34258158
UNetFormer-style ResNet34,123,kitsap_3205,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3205.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3206,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3206.tif,1905,62,9552,1967,11457,0.16537894,0.28382002,0.20788654
UNetFormer-style ResNet34,123,kitsap_3207,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3207.tif,0,0,822,0,822,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3208,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3208.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3209,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3209.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_321,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_321.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3210,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3210.tif,6170,294,8614,6464,14784,0.40920546,0.58076054,0.35903772
UNetFormer-style ResNet34,123,kitsap_3211,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3211.tif,5126,74,11148,5200,16274,0.31355517,0.47741455,0.32374982
UNetFormer-style ResNet34,123,kitsap_3212,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3212.tif,6329,355,1670,6684,7999,0.75760115,0.86208540,0.64623906
UNetFormer-style ResNet34,123,kitsap_3213,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3213.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3214,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3214.tif,4492,104,4719,4596,9211,0.48223296,0.65068444,0.42581997
UNetFormer-style ResNet34,123,kitsap_3215,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3215.tif,3688,343,1459,4031,5147,0.67176685,0.80366093,0.58095356
UNetFormer-style ResNet34,123,kitsap_3217,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3217.tif,0,1056,201,1056,201,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3218,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3218.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3219,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3219.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_322,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_322.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3220,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3220.tif,7811,126,15876,7937,23687,0.32801411,0.49399190,0.32764686
UNetFormer-style ResNet34,123,kitsap_3221,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3221.tif,5132,165,10085,5297,15217,0.33363672,0.50034123,0.30370116
UNetFormer-style ResNet34,123,kitsap_3222,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3222.tif,2820,294,250,3114,3070,0.83828775,0.91203105,0.79333986
UNetFormer-style ResNet34,123,kitsap_3223,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3223.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3224,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3224.tif,7220,304,9443,7524,16663,0.42553191,0.59701493,0.41175678
UNetFormer-style ResNet34,123,kitsap_3225,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3225.tif,3641,358,6374,3999,10015,0.35100742,0.51962323,0.36082400
UNetFormer-style ResNet34,123,kitsap_3226,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3226.tif,1692,819,13064,2511,14756,0.10863563,0.19598077,0.13886875
UNetFormer-style ResNet34,123,kitsap_3227,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3227.tif,0,0,10016,0,10016,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3228,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3228.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3229,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3229.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_323,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_323.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3230,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3230.tif,3369,13,9963,3382,13332,0.25245410,0.40313510,0.26418335
UNetFormer-style ResNet34,123,kitsap_3231,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3231.tif,6127,419,16394,6546,22521,0.26708806,0.42157773,0.21394413
UNetFormer-style ResNet34,123,kitsap_3232,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3232.tif,3675,35,5418,3710,9093,0.40260736,0.57408420,0.32892534
UNetFormer-style ResNet34,123,kitsap_3233,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3233.tif,5324,503,1204,5827,6528,0.75721803,0.86183731,0.64502354
UNetFormer-style ResNet34,123,kitsap_3234,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3234.tif,3991,1823,966,5814,4957,0.58864307,0.74106397,0.49124424
UNetFormer-style ResNet34,123,kitsap_3235,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3235.tif,4686,382,921,5068,5607,0.78243446,0.87793911,0.63607852
UNetFormer-style ResNet34,123,kitsap_3236,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3236.tif,349,20,3917,369,4266,0.08142790,0.15059331,0.22134311
UNetFormer-style ResNet34,123,kitsap_3237,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3237.tif,0,555,1379,555,1379,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,kitsap_3238,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3238.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3239,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3239.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_324,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_324.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3240,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3240.tif,4365,100,16696,4465,21061,0.20627570,0.34200423,0.20578615
UNetFormer-style ResNet34,123,kitsap_3241,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3241.tif,1054,5,7727,1059,8781,0.11996358,0.21422764,0.11477187
UNetFormer-style ResNet34,123,kitsap_3242,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3242.tif,200,0,2597,200,2797,0.07150518,0.13346680,0.10944027
UNetFormer-style ResNet34,123,kitsap_3243,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3243.tif,2660,44,6161,2704,8821,0.30005640,0.46160521,0.23276491
UNetFormer-style ResNet34,123,kitsap_3244,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3244.tif,2388,97,3254,2485,5642,0.41610037,0.58767073,0.41652685
UNetFormer-style ResNet34,123,kitsap_3245,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3245.tif,2596,294,3926,2890,6522,0.38086854,0.55163621,0.35618244
UNetFormer-style ResNet34,123,kitsap_3246,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3246.tif,979,247,2118,1226,3097,0.29276316,0.45292621,0.26938263
UNetFormer-style ResNet34,123,kitsap_3247,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3247.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3248,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3248.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3249,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3249.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_325,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_325.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,kitsap_3250,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3250.tif,6264,458,10766,6722,17030,0.35818847,0.52745032,0.30858826
UNetFormer-style ResNet34,123,kitsap_3251,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_3251.tif,9042,477,4455,9519,13497,0.64705882,0.78571429,0.52058840
