image_name,region_prefix,seed,model,mIoU,F1,Boundary_IoU
dunedin_854,Dunedin,456,DeepLabv3+ ResNet50,0.8761000894990377,0.933958795058653,0.5839335810160591
dunedin_855,Dunedin,456,DeepLabv3+ ResNet50,0.8418553344904397,0.914138389401018,0.5671623265408059
dunedin_856,Dunedin,456,DeepLabv3+ ResNet50,0.8284506378707541,0.906177744929919,0.5245646393764233
dunedin_857,Dunedin,456,DeepLabv3+ ResNet50,0.8401736764728285,0.9131460657378604,0.5228086189927147
dunedin_858,Dunedin,456,DeepLabv3+ ResNet50,0.8755268853954837,0.9336329883757631,0.6191651140550402
dunedin_859,Dunedin,456,DeepLabv3+ ResNet50,0.8438555187264275,0.9153163142730649,0.5575393648263743
dunedin_86,Dunedin,456,DeepLabv3+ ResNet50,0.9146240705063446,0.9554085155357392,0.5151770658081638
dunedin_860,Dunedin,456,DeepLabv3+ ResNet50,0.8503107226434666,0.9191004648436542,0.5394089378736169
dunedin_861,Dunedin,456,DeepLabv3+ ResNet50,0.8464827463854405,0.9168596327719699,0.5350141821634573
dunedin_862,Dunedin,456,DeepLabv3+ ResNet50,0.8664241920401821,0.9284322350033647,0.6030092592606952
dunedin_863,Dunedin,456,DeepLabv3+ ResNet50,0.8216730256728307,0.9021081325714354,0.5414780763806879
dunedin_864,Dunedin,456,DeepLabv3+ ResNet50,0.8575393529307398,0.9233067946341768,0.5914348818942409
dunedin_865,Dunedin,456,DeepLabv3+ ResNet50,0.8420639976481239,0.914261392354629,0.5491445427741913
dunedin_866,Dunedin,456,DeepLabv3+ ResNet50,0.8584983015113062,0.9238623471575121,0.5856210319246904
dunedin_867,Dunedin,456,DeepLabv3+ ResNet50,0.8140524093398719,0.8974960206755481,0.5100190839718034
dunedin_868,Dunedin,456,DeepLabv3+ ResNet50,0.8601042299785848,0.9247914349277497,0.6018578109589354
dunedin_869,Dunedin,456,DeepLabv3+ ResNet50,0.8756657214905091,0.9337119204744238,0.6318007803879264
dunedin_87,Dunedin,456,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_870,Dunedin,456,DeepLabv3+ ResNet50,0.8304254635089161,0.907357857573665,0.5564434694809074
dunedin_871,Dunedin,456,DeepLabv3+ ResNet50,0.8225060655186726,0.9026099622714178,0.5288394959155088
dunedin_872,Dunedin,456,DeepLabv3+ ResNet50,0.7922975946164655,0.8841138848773632,0.4604359373593716
dunedin_873,Dunedin,456,DeepLabv3+ ResNet50,0.9499448732087472,0.9743299785141757,0.625480769248775
dunedin_874,Dunedin,456,DeepLabv3+ ResNet50,0.9323772743022383,0.9650054228037798,0.5679927723618555
dunedin_875,Dunedin,456,DeepLabv3+ ResNet50,0.8670563612533645,0.9287950586250835,0.5937961882543878
dunedin_876,Dunedin,456,DeepLabv3+ ResNet50,0.8039979768721935,0.8913513065753191,0.5331435982427892
dunedin_877,Dunedin,456,DeepLabv3+ ResNet50,0.8455908441211131,0.9163361931650117,0.5659647028739604
dunedin_878,Dunedin,456,DeepLabv3+ ResNet50,0.829602123151521,0.9068661570226726,0.5643276346014046
dunedin_879,Dunedin,456,DeepLabv3+ ResNet50,0.8093676364512533,0.8946414428398096,0.5022679754783971
dunedin_88,Dunedin,456,DeepLabv3+ ResNet50,0.8807733619765425,0.9366076527698948,0.6182383419700422
dunedin_880,Dunedin,456,DeepLabv3+ ResNet50,0.8717806257255207,0.9314987170439032,0.6310487200668228
dunedin_881,Dunedin,456,DeepLabv3+ ResNet50,0.8705196149143691,0.9307783868967175,0.5596433134316491
dunedin_882,Dunedin,456,DeepLabv3+ ResNet50,0.8078950127233144,0.8937410712874249,0.47657185481915754
dunedin_883,Dunedin,456,DeepLabv3+ ResNet50,0.8565176421318642,0.9227142502651071,0.572572591434922
dunedin_884,Dunedin,456,DeepLabv3+ ResNet50,0.8502749689552742,0.9190795781400265,0.572964724253721
dunedin_885,Dunedin,456,DeepLabv3+ ResNet50,0.8432294537948534,0.9149478943695922,0.574998572544156
dunedin_886,Dunedin,456,DeepLabv3+ ResNet50,0.8825397241941892,0.9376054197973587,0.575210383683996
dunedin_887,Dunedin,456,DeepLabv3+ ResNet50,0.887614030838896,0.9404613616316375,0.5741689108658025
dunedin_888,Dunedin,456,DeepLabv3+ ResNet50,0.88447721686536,0.9386977024180266,0.5993507253170351
dunedin_889,Dunedin,456,DeepLabv3+ ResNet50,0.8650564932987226,0.9276464240165263,0.5752874180733313
dunedin_89,Dunedin,456,DeepLabv3+ ResNet50,0.8695524264186497,0.9302252390796382,0.6127155474563935
dunedin_890,Dunedin,456,DeepLabv3+ ResNet50,0.8536284096759744,0.921035095513168,0.5860744611375935
dunedin_891,Dunedin,456,DeepLabv3+ ResNet50,0.8198406074593421,0.9010026527585081,0.5131092681521516
dunedin_892,Dunedin,456,DeepLabv3+ ResNet50,0.8285824218107749,0.9062565755064079,0.5772271295212764
dunedin_893,Dunedin,456,DeepLabv3+ ResNet50,0.8462842280606588,0.9167431700909203,0.5975676893058467
dunedin_894,Dunedin,456,DeepLabv3+ ResNet50,0.8821470852252824,0.9373837912563073,0.6380635688382319
dunedin_895,Dunedin,456,DeepLabv3+ ResNet50,0.8539333324456926,0.9212125565692686,0.6068357741715659
dunedin_896,Dunedin,456,DeepLabv3+ ResNet50,0.8808198062163697,0.9366339117709082,0.6341450418297166
dunedin_897,Dunedin,456,DeepLabv3+ ResNet50,0.8720939427489481,0.9316775433484005,0.5725319994130773
dunedin_898,Dunedin,456,DeepLabv3+ ResNet50,0.8664874060255358,0.9284685267398285,0.6071806973617627
dunedin_899,Dunedin,456,DeepLabv3+ ResNet50,0.8913841835069096,0.9425733716923598,0.6370271837387461
dunedin_9,Dunedin,456,DeepLabv3+ ResNet50,0.8729281768131315,0.932153392335387,0.7820855615264591
dunedin_90,Dunedin,456,DeepLabv3+ ResNet50,0.4440581766603616,0.6150142478146433,0.31150101047849066
dunedin_900,Dunedin,456,DeepLabv3+ ResNet50,0.8689018114453765,0.9298528217202513,0.595457835687679
dunedin_901,Dunedin,456,DeepLabv3+ ResNet50,0.8754127816630842,0.9335681085490974,0.592115306903183
dunedin_902,Dunedin,456,DeepLabv3+ ResNet50,0.7216982371339051,0.8383562479974389,0.5012518305092293
dunedin_903,Dunedin,456,DeepLabv3+ ResNet50,0.781406357049886,0.8772915331275831,0.4947532218828762
dunedin_904,Dunedin,456,DeepLabv3+ ResNet50,0.5016761722343085,0.6681549344785221,0.29577577899698215
dunedin_905,Dunedin,456,DeepLabv3+ ResNet50,0.7770073432047947,0.8745122479948824,0.48585146159184683
dunedin_906,Dunedin,456,DeepLabv3+ ResNet50,0.830137267420843,0.907185796604948,0.5842469154673894
dunedin_907,Dunedin,456,DeepLabv3+ ResNet50,0.8142299483574802,0.8976039107882545,0.5596605609031707
dunedin_908,Dunedin,456,DeepLabv3+ ResNet50,0.8265030469291704,0.9050114078032211,0.5318877984182907
dunedin_909,Dunedin,456,DeepLabv3+ ResNet50,0.8079837393880037,0.8937953608603029,0.4921623362693468
dunedin_91,Dunedin,456,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_910,Dunedin,456,DeepLabv3+ ResNet50,0.7080806317908546,0.8290950890863669,0.2566756593114756
dunedin_911,Dunedin,456,DeepLabv3+ ResNet50,0.7100167403750093,0.8304208065461274,0.44989809782842266
dunedin_912,Dunedin,456,DeepLabv3+ ResNet50,0.8600712897789758,0.9247723939453159,0.5763111803065674
dunedin_913,Dunedin,456,DeepLabv3+ ResNet50,0.8144277108435598,0.8977240658046018,0.5373544502874659
dunedin_914,Dunedin,456,DeepLabv3+ ResNet50,0.8379185949060016,0.9118125223046699,0.5838468774605313
dunedin_915,Dunedin,456,DeepLabv3+ ResNet50,0.8701709629894593,0.9305790542255675,0.6255003679843014
dunedin_916,Dunedin,456,DeepLabv3+ ResNet50,0.8165264244892323,0.8989975741407342,0.5303546147112345
dunedin_917,Dunedin,456,DeepLabv3+ ResNet50,0.8366623001752355,0.9110681915726785,0.568748663518266
dunedin_918,Dunedin,456,DeepLabv3+ ResNet50,0.8530627359168461,0.9207057261282912,0.5664958737653794
dunedin_919,Dunedin,456,DeepLabv3+ ResNet50,0.8877143481631254,0.9405176678631514,0.5986700251897256
dunedin_92,Dunedin,456,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_920,Dunedin,456,DeepLabv3+ ResNet50,0.8636290314929796,0.9268250460780593,0.5915246302436296
dunedin_921,Dunedin,456,DeepLabv3+ ResNet50,0.8641743357854725,0.9271389689219306,0.5793883780166429
dunedin_922,Dunedin,456,DeepLabv3+ ResNet50,0.9111615150279383,0.9535159722119001,0.6542723767005191
dunedin_923,Dunedin,456,DeepLabv3+ ResNet50,0.7836269358884383,0.8786892820701189,0.5006602057861416
dunedin_924,Dunedin,456,DeepLabv3+ ResNet50,0.9028058727570388,0.9489206289330036,0.5822911051224197
dunedin_925,Dunedin,456,DeepLabv3+ ResNet50,0.8446865614418738,0.9158049709882083,0.5360882507458026
dunedin_926,Dunedin,456,DeepLabv3+ ResNet50,0.81747767826459,0.8995738303042992,0.5033893675675927
dunedin_927,Dunedin,456,DeepLabv3+ ResNet50,0.8423797259056848,0.914447455169988,0.5971596717608456
dunedin_928,Dunedin,456,DeepLabv3+ ResNet50,0.8162836813256261,0.8988504270761369,0.5700628485457641
dunedin_929,Dunedin,456,DeepLabv3+ ResNet50,0.8212715562696561,0.9018661203403537,0.5196825056325226
dunedin_93,Dunedin,456,DeepLabv3+ ResNet50,0.8225094901004283,0.9026120243191212,0.4697572877941472
dunedin_930,Dunedin,456,DeepLabv3+ ResNet50,0.8089753313367755,0.8944017282302025,0.5649782398461376
dunedin_931,Dunedin,456,DeepLabv3+ ResNet50,0.8488871296777869,0.918268201505263,0.593563638318397
dunedin_932,Dunedin,456,DeepLabv3+ ResNet50,0.8542795882221706,0.9214140021259434,0.5852363932119401
dunedin_933,Dunedin,456,DeepLabv3+ ResNet50,0.8581509786239804,0.9236611970674288,0.6110823273415599
dunedin_934,Dunedin,456,DeepLabv3+ ResNet50,0.7263890190205978,0.8415125571552834,0.46551921535906
dunedin_935,Dunedin,456,DeepLabv3+ ResNet50,0.8496548026009625,0.9187171589056725,0.5951025698839182
dunedin_936,Dunedin,456,DeepLabv3+ ResNet50,0.857829957080349,0.9234752123691641,0.5791884816765401
dunedin_937,Dunedin,456,DeepLabv3+ ResNet50,0.8231582819832187,0.9030025424755811,0.5692725995186226
dunedin_938,Dunedin,456,DeepLabv3+ ResNet50,0.8384872986184781,0.9121491339630019,0.5474290660259462
dunedin_939,Dunedin,456,DeepLabv3+ ResNet50,0.84616520626207,0.9166733328001537,0.5641230355510374
dunedin_94,Dunedin,456,DeepLabv3+ ResNet50,0.8507720438861157,0.9193698885783008,0.5016809861878655
dunedin_940,Dunedin,456,DeepLabv3+ ResNet50,0.8676879343021673,0.9291572948200358,0.5909033877051728
dunedin_941,Dunedin,456,DeepLabv3+ ResNet50,0.8592855873472213,0.9243180210664595,0.542067140273422
dunedin_942,Dunedin,456,DeepLabv3+ ResNet50,0.8521166844541941,0.9201544282888806,0.6070776399483437
dunedin_943,Dunedin,456,DeepLabv3+ ResNet50,0.8920410906299299,0.9429405048839636,0.6707966353296966
dunedin_944,Dunedin,456,DeepLabv3+ ResNet50,0.8823634177836476,0.9375059135207107,0.6291105897855104
dunedin_945,Dunedin,456,DeepLabv3+ ResNet50,0.8633774107564635,0.9266801301470278,0.5605093941536208
dunedin_946,Dunedin,456,DeepLabv3+ ResNet50,0.8622104134626289,0.9260075093869187,0.5881058999168189
dunedin_947,Dunedin,456,DeepLabv3+ ResNet50,0.8313946867529464,0.9079361131345534,0.2814597950669756
dunedin_948,Dunedin,456,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_949,Dunedin,456,DeepLabv3+ ResNet50,0.8363087163350583,0.910858516213003,0.5782323499251462
dunedin_95,Dunedin,456,DeepLabv3+ ResNet50,0.8742347991091919,0.9328978413213254,0.5993248336678597
dunedin_950,Dunedin,456,DeepLabv3+ ResNet50,0.8425330539702784,0.9145377904127605,0.6022485747778197
dunedin_951,Dunedin,456,DeepLabv3+ ResNet50,0.8392976049835256,0.912628388912621,0.5884808306156153
dunedin_952,Dunedin,456,DeepLabv3+ ResNet50,0.8673439059084693,0.928960009095342,0.586694961452405
dunedin_953,Dunedin,456,DeepLabv3+ ResNet50,0.8158202281448441,0.8985693798314747,0.5163094331421688
dunedin_954,Dunedin,456,DeepLabv3+ ResNet50,0.8198951617764416,0.9010355969912722,0.5429223069297765
dunedin_955,Dunedin,456,DeepLabv3+ ResNet50,0.8458169875013414,0.9164689600633251,0.5829604772567512
dunedin_956,Dunedin,456,DeepLabv3+ ResNet50,0.8657021142936986,0.9280175089702284,0.5385362484632151
dunedin_957,Dunedin,456,DeepLabv3+ ResNet50,0.8290127404202577,0.906513904577534,0.5271721145723294
dunedin_958,Dunedin,456,DeepLabv3+ ResNet50,0.8571210672959091,0.9230642873960768,0.5920261150242224
dunedin_959,Dunedin,456,DeepLabv3+ ResNet50,0.8660736622655862,0.9282309479831138,0.5830691017313817
dunedin_96,Dunedin,456,DeepLabv3+ ResNet50,0.9117872310799808,0.953858479915544,0.5535743232308576
dunedin_960,Dunedin,456,DeepLabv3+ ResNet50,0.8883233132934024,0.9408593401773435,0.5925925925937087
dunedin_961,Dunedin,456,DeepLabv3+ ResNet50,0.844876335909189,0.9159164974521454,0.5386654610477822
dunedin_962,Dunedin,456,DeepLabv3+ ResNet50,0.8148196126694542,0.8979620971484364,0.47171951962069925
dunedin_963,Dunedin,456,DeepLabv3+ ResNet50,0.7984048588403551,0.8879033604870128,0.43554863067396443
dunedin_964,Dunedin,456,DeepLabv3+ ResNet50,0.8199435116904128,0.901064792861288,0.4433637407150162
dunedin_965,Dunedin,456,DeepLabv3+ ResNet50,0.8752103140014644,0.9334529652131033,0.5893692416734041
dunedin_966,Dunedin,456,DeepLabv3+ ResNet50,0.8252958579883645,0.9042872193857473,0.5651424837127649
dunedin_967,Dunedin,456,DeepLabv3+ ResNet50,0.8295725780656148,0.9068485044115109,0.5599384727487706
dunedin_968,Dunedin,456,DeepLabv3+ ResNet50,0.795998160073873,0.886413113074743,0.48804188572031365
dunedin_969,Dunedin,456,DeepLabv3+ ResNet50,0.8579657564765801,0.9235538959593673,0.5910716191706931
dunedin_97,Dunedin,456,DeepLabv3+ ResNet50,0.874588260705391,0.9330990479757363,0.5154020582608917
dunedin_970,Dunedin,456,DeepLabv3+ ResNet50,0.8634581039532645,0.926726608042756,0.6044191234110917
dunedin_971,Dunedin,456,DeepLabv3+ ResNet50,0.8431097788107861,0.9148774408377379,0.560106856635415
dunedin_972,Dunedin,456,DeepLabv3+ ResNet50,0.8342408029925442,0.909630623886916,0.541873278238062
dunedin_973,Dunedin,456,DeepLabv3+ ResNet50,0.7982137474819578,0.8877851685870037,0.4938516887733076
dunedin_974,Dunedin,456,DeepLabv3+ ResNet50,0.8796016804109544,0.935944769126392,0.6410375808051906
dunedin_975,Dunedin,456,DeepLabv3+ ResNet50,0.755679199315606,0.8608397247174406,0.5311917937656062
dunedin_976,Dunedin,456,DeepLabv3+ ResNet50,0.8984489013053029,0.9465083844895767,0.6435763678286887
dunedin_977,Dunedin,456,DeepLabv3+ ResNet50,0.8795097560567021,0.9358927275822181,0.6241193800447543
dunedin_978,Dunedin,456,DeepLabv3+ ResNet50,0.9088436374332542,0.9522452437804201,0.6460997681576091
