image_name,region,image_path,gt_fg_ratio,lora_mIoU,hl_mIoU,lora_F1,hl_F1,lora_Boundary_IoU,hl_Boundary_IoU,lora_fp_ratio,hl_fp_ratio,lora_fn_ratio,hl_fn_ratio,delta_mIoU,delta_F1,delta_Boundary_IoU,delta_fp_ratio,delta_fn_ratio
khartoum_878,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_878.tif,0.23358535766601562,0.6819918694228242,0.7020838627703913,0.8109336101092266,0.8249697657406088,0.2195109717887912,0.2756376887056855,0.078887939453125,0.06663131713867188,0.020481109619140625,0.022808074951171875,0.02009199334756706,0.014036155631382163,0.056126716916894304,0.012256622314453125,-0.00232696533203125
khartoum_547,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_547.tif,0.4841880798339844,0.7333488334921615,0.7031765523977991,0.8461641642145795,0.8257236179159171,0.22157900344635156,0.21838057927015145,0.04084014892578125,0.031475067138671875,0.09915924072265625,0.12158584594726562,-0.03017228109436243,-0.020440546298662432,-0.0031984241762001153,0.009365081787109375,-0.022426605224609375
khartoum_356,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_356.tif,0.4550743103027344,0.8851365420037758,0.8769805040035251,0.9390688921269434,0.9344588312269988,0.30554868788434447,0.28777028924709436,0.021266937255859375,0.01706695556640625,0.033447265625,0.041015625,-0.008156038000250665,-0.004610060899944646,-0.017778398637250115,0.004199981689453125,-0.007568359375
khartoum_877,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_877.tif,0.08855438232421875,0.5798521352508017,0.5990036353854881,0.7340587417168714,0.7492211051049206,0.19566497190690035,0.23865275774476385,0.05901336669921875,0.053104400634765625,0.002986907958984375,0.00370025634765625,0.01915150013468636,0.015162363388049216,0.0429877858378635,0.005908966064453125,-0.000713348388671875
khartoum_369,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_369.tif,0.03252410888671875,0.4386617100409688,0.4585781854704129,0.6098191214488615,0.6288016508641046,0.20816295623801176,0.2347085058996917,0.023914337158203125,0.0207061767578125,0.0077667236328125,0.008113861083984375,0.01991647542944408,0.018982529415243032,0.026545549661679935,0.003208160400390625,-0.000347137451171875
khartoum_363,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_363.tif,0.07424163818359375,0.6981530580160061,0.6980476190490569,0.8222498610711523,0.8221767295778845,0.3584321815410106,0.3729425933402051,0.010646820068359375,0.00586700439453125,0.01497650146484375,0.018321990966796875,-0.00010543896694925614,-7.313149326781954e-05,0.01451041179919449,0.004779815673828125,-0.003345489501953125
khartoum_31,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_31.tif,0.07800674438476562,0.5116100556538495,0.42264660494105594,0.6769074520766888,0.5941694915267994,0.17313819196362865,0.13649129377329627,0.001506805419921875,0.001094818115234375,0.037326812744140625,0.044574737548828125,-0.0889634507127936,-0.08273796054988936,-0.03664689819033237,0.0004119873046875,-0.0072479248046875
khartoum_261,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_261.tif,0.15113067626953125,0.5536228601023371,0.5667647306050824,0.7126862951355357,0.7234841575556352,0.22416281755420275,0.2530290554074432,0.084625244140625,0.07578659057617188,0.020610809326171875,0.02252197265625,0.01314187050274529,0.010797862420099502,0.02886623785324044,0.008838653564453125,-0.001911163330078125
khartoum_450,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_450.tif,0.2100067138671875,0.7812835408968409,0.7785645766115312,0.87721412448843,0.8754976758782871,0.37191611842363526,0.4027747948996917,0.013904571533203125,0.008708953857421875,0.035068511962890625,0.039722442626953125,-0.0027189642853097107,-0.0017164486101428622,0.030858676476056446,0.00519561767578125,-0.0046539306640625
khartoum_333,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_333.tif,0.01818084716796875,0.24202600959285386,0.21320474778615425,0.3897277637012043,0.3514736455992237,0.24268415742948735,0.2236634531249139,0.009685516357421875,0.00753021240234375,0.01143646240234375,0.012699127197265625,-0.02882126180669961,-0.038254118101980594,-0.01902070430457345,0.002155303955078125,-0.001262664794921875
khartoum_642,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_642.tif,0.3316612243652344,0.7005555749070844,0.7147708135024944,0.823913767058492,0.8336633769062906,0.2799090284939926,0.320314195201261,0.10640335083007812,0.08511734008789062,0.02477264404296875,0.03376007080078125,0.014215238595409962,0.009749609847798602,0.0404051667072684,0.0212860107421875,-0.0089874267578125
khartoum_824,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_824.tif,0.3275146484375,0.8258225196145266,0.8249491003138447,0.9046032796099216,0.9040790235430914,0.3461416863266467,0.36145474378520603,0.02936553955078125,0.019107818603515625,0.032794952392578125,0.041568756103515625,-0.0008734193006818547,-0.0005242560668301532,0.01531305745855932,0.010257720947265625,-0.0087738037109375
khartoum_853,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_853.tif,0.27508544921875,0.5360890645240128,0.5539419993538023,0.6979921632213496,0.7129506758733987,0.1779119831259891,0.21764912589062982,0.1844024658203125,0.16149520874023438,0.028759002685546875,0.033245086669921875,0.017852934829789446,0.01495851265204906,0.039737142764640715,0.022907257080078125,-0.004486083984375
khartoum_882,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_882.tif,0.23594284057617188,0.3957773726191761,0.3994825576445008,0.5671067326105146,0.5709003738018336,0.21089511137985414,0.22995822000608487,0.03814697265625,0.032405853271484375,0.12746429443359375,0.12874221801757812,0.0037051850253246865,0.003793641191318975,0.01906310862623073,0.005741119384765625,-0.001277923583984375
khartoum_928,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_928.tif,0.2919273376464844,0.7247685884739434,0.7264093275982269,0.8404241511785897,0.8415261849965959,0.22522949051993682,0.24500119177084934,0.04888916015625,0.045063018798828125,0.04491424560546875,0.0471343994140625,0.001640739124283419,0.0011020338180062206,0.019771701250912516,0.003826141357421875,-0.00222015380859375
khartoum_94,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_94.tif,0.02149200439453125,0.49280575540197463,0.5052019997364517,0.6602409638582447,0.671274685819827,0.26938418134770514,0.3304515866626276,0.0092620849609375,0.006740570068359375,0.006336212158203125,0.007228851318359375,0.012396244334477113,0.011033721961582255,0.06106740531492244,0.002521514892578125,-0.00089263916015625
khartoum_630,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_630.tif,0.1024627685546875,0.7166330263664796,0.7154733348676914,0.8349286252322483,0.8341410155729421,0.33966388851236656,0.38426383981444395,0.01849365234375,0.013629913330078125,0.015781402587890625,0.01940155029296875,-0.0011596914987882512,-0.0007876096593062432,0.04459995130207739,0.004863739013671875,-0.003620147705078125
khartoum_949,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_949.tif,0.5636444091796875,0.16514550131353123,0.1255493838817338,0.28347618581046435,0.22308996065278633,0.09160960149010394,0.07938990399647043,0.004360198974609375,0.00225830078125,0.46984100341796875,0.4925956726074219,-0.03959611743179742,-0.060386225157678025,-0.01221969749363351,0.002101898193359375,-0.022754669189453125
khartoum_237,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_237.tif,0.19965362548828125,0.7732358618721433,0.7748992099510514,0.872118456994958,0.8731754519991106,0.2562951395702894,0.26722276742263384,0.01377105712890625,0.011348724365234375,0.034626007080078125,0.0361480712890625,0.0016633480789081112,0.0010569950041525722,0.010927627852344468,0.002422332763671875,-0.001522064208984375
khartoum_203,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_203.tif,0.2795600891113281,0.6520206129648988,0.6219555465448184,0.7893613528157868,0.7669205828354491,0.23726200381959459,0.23679173047655822,0.029865264892578125,0.021472930908203125,0.07780838012695312,0.0923309326171875,-0.030065066420080333,-0.022440769980337727,-0.00047027334303637036,0.008392333984375,-0.014522552490234375
khartoum_323,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_323.tif,0.3165168762207031,0.7184794357819342,0.7072145044608459,0.8361804288393215,0.8285010496488203,0.2804798213199313,0.29826294883841226,0.03992462158203125,0.027278900146484375,0.060420989990234375,0.0733795166015625,-0.0112649313210883,-0.007679379190501212,0.017783127518480935,0.012645721435546875,-0.012958526611328125
khartoum_813,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_813.tif,0.3787117004394531,0.665390317185003,0.6557629479964675,0.7990803240763735,0.7920976233824769,0.1961905685080596,0.20776412933936395,0.10247802734375,0.089508056640625,0.05853271484375,0.0716705322265625,-0.009627369188535462,-0.006982700693896615,0.011573560831304341,0.012969970703125,-0.0131378173828125
khartoum_640,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_640.tif,0.3299217224121094,0.6300648467300138,0.6445276447543365,0.7730549468554685,0.7838453148661098,0.22115681234033271,0.25753678630745447,0.12715911865234375,0.10819625854492188,0.04193115234375,0.047542572021484375,0.01446279802432271,0.01079036801064126,0.036379973967121754,0.018962860107421875,-0.005611419677734375
khartoum_453,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_453.tif,0.37155914306640625,0.886735391328065,0.8903471350098356,0.9399679418785563,0.9419932651736743,0.3989938742705623,0.4140154023089033,0.035861968994140625,0.026355743408203125,0.010284423828125,0.017276763916015625,0.0036117436817706405,0.0020253232951180644,0.015021528038341003,0.0095062255859375,-0.006992340087890625
khartoum_415,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_415.tif,0.1786041259765625,0.59483921568691,0.6144673823292908,0.7459550904390181,0.761201358484634,0.274476046187649,0.304488684385143,0.06458282470703125,0.05237579345703125,0.033946990966796875,0.03667449951171875,0.019628166642380762,0.015246268045615907,0.030012638197494,0.01220703125,-0.002727508544921875
khartoum_384,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_384.tif,0.12379074096679688,0.5845246426080486,0.5963930091319333,0.7377917981075864,0.7471756713041123,0.20279003293605047,0.23371176285325224,0.0670013427734375,0.060863494873046875,0.01226806640625,0.01366424560546875,0.011868366523884677,0.009383873196525894,0.030921729917201768,0.006137847900390625,-0.00139617919921875
khartoum_698,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_698.tif,0.3775901794433594,0.80301268206254,0.795440302334167,0.8907454618055048,0.8860671126742544,0.3370607028768114,0.366351894064113,0.035701751708984375,0.024150848388671875,0.045711517333984375,0.0580291748046875,-0.007572379728372991,-0.0046783491312504255,0.029291191187301613,0.0115509033203125,-0.012317657470703125
khartoum_533,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_533.tif,0.1147308349609375,0.6139989706648677,0.6206835308156682,0.760841836735057,0.7659527835184327,0.3003331601329574,0.3297656744796398,0.040920257568359375,0.035617828369140625,0.019161224365234375,0.021411895751953125,0.006684560150800434,0.005110946783375647,0.02943251434668237,0.00530242919921875,-0.00225067138671875
khartoum_429,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_429.tif,0.09241867065429688,0.6038803065332566,0.6228511396930382,0.7530241553226025,0.7676010749950612,0.3520209098854047,0.38690172366646947,0.033023834228515625,0.027408599853515625,0.016666412353515625,0.01778411865234375,0.01897083315978154,0.014576919672458777,0.03488081378106478,0.005615234375,-0.001117706298828125
khartoum_56,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_56.tif,0.20080184936523438,0.6487608841263914,0.6586811282256748,0.786967825804528,0.7942227315627998,0.24476790499132267,0.28066683254719915,0.08396530151367188,0.07212448120117188,0.016056060791015625,0.021030426025390625,0.009920244099283382,0.007254905758271812,0.03589892755587648,0.0118408203125,-0.004974365234375
khartoum_807,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_807.tif,0.07689666748046875,0.6452902787745849,0.6402136884498288,0.7844090335898558,0.780646683975028,0.2453820598056785,0.25662885145159003,0.024227142333984375,0.02164459228515625,0.0116424560546875,0.0138092041015625,-0.005076590324756047,-0.003762349614827798,0.011246791645911525,0.002582550048828125,-0.002166748046875
khartoum_277,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_277.tif,0.02733612060546875,0.5853818420235399,0.6096689688067436,0.7384742609073223,0.7575085071774116,0.3378850102737383,0.3784083351875592,0.007579803466796875,0.00469970703125,0.00689697265625,0.00780487060546875,0.02428712678320366,0.019034246270089317,0.04052332491382088,0.002880096435546875,-0.00090789794921875
khartoum_105,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_105.tif,0.24425506591796875,0.5905086523339376,0.6081750297692962,0.7425406349940704,0.7563542755124204,0.20690199379380486,0.23323910608702111,0.119476318359375,0.09852981567382812,0.029468536376953125,0.0357818603515625,0.017666377435358593,0.01381364051834999,0.026337112293216253,0.020946502685546875,-0.006313323974609375
khartoum_717,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_717.tif,0.18456268310546875,0.579013546890833,0.5958990936179314,0.7333864209471083,0.7467879341504192,0.31158747573751105,0.34878087313822254,0.07027816772460938,0.05617523193359375,0.037006378173828125,0.041107177734375,0.01688554672709841,0.013401513203310955,0.03719339740071148,0.014102935791015625,-0.004100799560546875
khartoum_504,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_504.tif,0.3320350646972656,0.6374308293410557,0.6349858083720181,0.7785743591959562,0.7767477920853408,0.23256691724714157,0.24003566512445246,0.09950637817382812,0.08325958251953125,0.056957244873046875,0.068328857421875,-0.002445020969037537,-0.0018265671106153514,0.007468747877310888,0.016246795654296875,-0.011371612548828125
khartoum_358,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_358.tif,0.405609130859375,0.8246293924240022,0.8269502353733802,0.9038869984752915,0.9052794316582287,0.37026144605495537,0.38043423505269147,0.061954498291015625,0.048187255859375,0.02004241943359375,0.03034210205078125,0.0023208429493779548,0.0013924331829371361,0.010172788997736104,0.013767242431640625,-0.0102996826171875
khartoum_653,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_653.tif,0.13948822021484375,0.5949387874261619,0.6229259762976046,0.7460333802352562,0.7676579035581961,0.28231022626347757,0.32134770624305636,0.06959152221679688,0.056854248046875,0.01509857177734375,0.017181396484375,0.027987188871442692,0.021624523322939848,0.03903747997957879,0.012737274169921875,-0.00208282470703125
khartoum_933,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_933.tif,0.12295913696289062,0.7567951779831775,0.7286615645272867,0.8615633597671766,0.8430355362546799,0.32380952381370554,0.3221455259367858,0.011211395263671875,0.007633209228515625,0.021419525146484375,0.027801513671875,-0.028133613455890827,-0.01852782351249671,-0.0016639978769197317,0.00357818603515625,-0.006381988525390625
khartoum_113,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_113.tif,0.2749481201171875,0.5954853713964676,0.612237749345883,0.7464629661570001,0.7594881705184849,0.18986261214233277,0.2152775535259869,0.1548004150390625,0.138885498046875,0.019039154052734375,0.02158355712890625,0.01675237794941542,0.013025204361484799,0.025414941383654133,0.0159149169921875,-0.002544403076171875
khartoum_576,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_576.tif,0.24489212036132812,0.8951602131229387,0.9015181298577108,0.9446802512256295,0.9482088187348827,0.3612019527022077,0.40853598503786287,0.01213836669921875,0.007389068603515625,0.01480865478515625,0.0174560546875,0.006357916734772151,0.003528567509253233,0.047334032335655196,0.004749298095703125,-0.00264739990234375
khartoum_449,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_449.tif,0.23357391357421875,0.5893946503994577,0.5560069645972945,0.7416592855036265,0.7146587094370502,0.270812353139861,0.2615442138730068,0.034687042236328125,0.022762298583984375,0.07546234130859375,0.0910491943359375,-0.033387685802163225,-0.027000576066576243,-0.009268139266854214,0.01192474365234375,-0.01558685302734375
khartoum_684,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_684.tif,0.016963958740234375,0.4492834751517097,0.4661886512613897,0.6200077249932792,0.6359190556523109,0.28247232473648576,0.33376099707965984,0.017108917236328125,0.01389312744140625,0.00165557861328125,0.0025787353515625,0.01690517610968001,0.01591133065903172,0.05128867234317408,0.003215789794921875,-0.00092315673828125
khartoum_350,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_350.tif,0.20821380615234375,0.7658686686432435,0.784594149635334,0.8674129421318413,0.8792970096820708,0.28181878570718144,0.3184112278784624,0.02857208251953125,0.021175384521484375,0.026866912841796875,0.02823638916015625,0.018725480992090482,0.011884067550229527,0.03659244217128094,0.007396697998046875,-0.001369476318359375
khartoum_701,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_701.tif,0.037372589111328125,0.6313611281450693,0.6645166557832747,0.7740298787946348,0.7984499926433588,0.21197929505531207,0.24050469937890429,0.012401580810546875,0.009349822998046875,0.005947113037109375,0.00632476806640625,0.033155527638205395,0.024420113848724,0.028525404323592213,0.0030517578125,-0.000377655029296875
khartoum_465,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_465.tif,0.02355194091796875,0.29484321594152413,0.19617950274111312,0.45541145415522305,0.3280101394255005,0.12541399869451503,0.10759175467301178,0.002117156982421875,0.00160980224609375,0.01598358154296875,0.01861572265625,-0.09866371320041101,-0.12740131472972255,-0.017822244021503245,0.000507354736328125,-0.00263214111328125
khartoum_200,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_200.tif,0.5214958190917969,0.7076381541468574,0.6562312937341964,0.8287916880146521,0.7924391915751854,0.17667261299548745,0.16792600520908016,0.040958404541015625,0.032928466796875,0.12348175048828125,0.15766525268554688,-0.05140686041266096,-0.0363524964394667,-0.00874660778640729,0.008029937744140625,-0.034183502197265625
khartoum_784,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_784.tif,0.00133514404296875,2.85714285632653e-10,2.85714285632653e-10,2.85714285632653e-10,2.85714285632653e-10,1.862197392576872e-10,1.862197392576872e-10,0.0,0.0,0.00133514404296875,0.00133514404296875,0.0,0.0,0.0,0.0,0.0
khartoum_438,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_438.tif,0.06047821044921875,0.6627268889844727,0.6887476803706419,0.7971566387414408,0.8156904531989754,0.30581792206281594,0.3899471343510116,0.01181793212890625,0.007358551025390625,0.01256561279296875,0.01375579833984375,0.026020791386169195,0.018533814457534548,0.08412921228819564,0.004459381103515625,-0.001190185546875
khartoum_153,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_153.tif,0.15240859985351562,0.5739774372593298,0.6098611312727055,0.7293337549470307,0.7576568182503706,0.1652585669802735,0.21604954002391366,0.10052108764648438,0.0841064453125,0.007232666015625,0.008167266845703125,0.035883694013375655,0.02832306330333989,0.050790973043640164,0.016414642333984375,-0.000934600830078125
khartoum_580,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_580.tif,0.23144149780273438,0.6618365567253266,0.677697877529078,0.7965122130053075,0.8078902484243174,0.25652000796484864,0.2922376253459865,0.087890625,0.07517623901367188,0.0200958251953125,0.023647308349609375,0.015861320803751355,0.011378035419009946,0.03571761738113788,0.012714385986328125,-0.003551483154296875
khartoum_269,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_269.tif,0.19277191162109375,0.6520845129188365,0.6617688391998037,0.7894081783583854,0.7964631705554284,0.21350280450981965,0.24733128754098846,0.0632476806640625,0.0515289306640625,0.02582550048828125,0.031101226806640625,0.00968432628096716,0.007054992197042975,0.03382848303116881,0.01171875,-0.005275726318359375
khartoum_138,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_138.tif,0.002208709716796875,8.733624453385709e-11,1.0799136067948257e-10,8.733624453385709e-11,1.0799136067948257e-10,5.518763796604924e-11,5.844535359097339e-11,0.00215911865234375,0.001323699951171875,0.002208709716796875,0.002208709716796875,2.0655116145625477e-11,2.0655116145625477e-11,3.257715624924144e-12,0.000835418701171875,0.0
khartoum_375,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_375.tif,0.2754325866699219,0.8163254939810327,0.8213233078769419,0.8988757760501853,0.9018973230340612,0.28455773062431755,0.34898788143492904,0.024967193603515625,0.015777587890625,0.030208587646484375,0.0362548828125,0.004997813895909142,0.0030215469838759113,0.06443015081061149,0.009189605712890625,-0.006046295166015625
khartoum_863,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_863.tif,0.1963043212890625,0.589563914124358,0.5989426694903519,0.7417932791321084,0.7491734143052048,0.19496920718448413,0.21575876000312702,0.09385299682617188,0.08655166625976562,0.025238037109375,0.026889801025390625,0.009378755365993863,0.007380135173096436,0.020789552818642892,0.00730133056640625,-0.001651763916015625
khartoum_396,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_396.tif,0.3682441711425781,0.7484240150096169,0.7403059099321532,0.8561127147472094,0.8507767579332557,0.30131608051444864,0.3116359872859621,0.038402557373046875,0.0255584716796875,0.06389999389648438,0.07670974731445312,-0.008118105077463689,-0.005335956813953713,0.010319906771513454,0.012844085693359375,-0.01280975341796875
khartoum_24,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_24.tif,0.23639297485351562,0.6653384993342883,0.6819663714546503,0.7990429568524737,0.810915584316623,0.26773060323342823,0.30535119806151545,0.075714111328125,0.060810089111328125,0.028736114501953125,0.033710479736328125,0.016627872120361986,0.011872627464149299,0.03762059482808722,0.014904022216796875,-0.004974365234375
khartoum_85,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_85.tif,0.2916679382324219,0.6388738386213565,0.6462985462318841,0.779649810211963,0.785153516306075,0.25176909372575007,0.2789281364202211,0.08852767944335938,0.07254409790039062,0.048770904541015625,0.056278228759765625,0.007424707610527603,0.005503706094111993,0.027159042694471003,0.01598358154296875,-0.00750732421875
khartoum_911,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_911.tif,0.4574851989746094,0.772993264878162,0.7737939489995187,0.8719641300286993,0.8724733213076047,0.23012595857033533,0.23646306843054068,0.060760498046875,0.0527801513671875,0.056884765625,0.06264495849609375,0.0008006841213566984,0.0005091912789053632,0.006337109860205359,0.0079803466796875,-0.00576019287109375
khartoum_560,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_560.tif,0.0640411376953125,0.6111259933940034,0.6270111243926312,0.7586321565156608,0.7707521048771805,0.23437597553078368,0.27179718165322825,0.02140045166015625,0.01894378662109375,0.0118255615234375,0.0120086669921875,0.01588513099862776,0.012119948361519639,0.03742120612244457,0.0024566650390625,-0.00018310546875
khartoum_307,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_307.tif,0.20100784301757812,0.7307661694714485,0.7300249840792142,0.844442400551994,0.8439473311625428,0.21158242316770715,0.20892896415508785,0.03862762451171875,0.03260040283203125,0.025890350341796875,0.030467987060546875,-0.0007411853922342226,-0.0004950693894512082,-0.0026534590126192914,0.0060272216796875,-0.00457763671875
khartoum_671,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_671.tif,0.16634368896484375,0.6206789720851476,0.6304143757549443,0.7659493123260532,0.7733179799311427,0.1888079256283829,0.203506984869021,0.06760406494140625,0.06122589111328125,0.021137237548828125,0.02288055419921875,0.00973540366979675,0.007368667605089474,0.014699059240638107,0.006378173828125,-0.001743316650390625
khartoum_248,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_248.tif,0.5817642211914062,0.6971619240899063,0.6455136721088697,0.8215620609844874,0.784574061036539,0.13815730337207768,0.12790680785055572,0.031017303466796875,0.024112701416015625,0.1545562744140625,0.19066238403320312,-0.05164825198103662,-0.036987999947948325,-0.010250495521521963,0.00690460205078125,-0.036106109619140625
khartoum_110,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_110.tif,0.0800628662109375,0.5352602778180574,0.5951844684846138,0.697289294266579,0.7462265088997788,0.19532503246812571,0.24716448117701578,0.055873870849609375,0.040187835693359375,0.00730133056640625,0.00849151611328125,0.05992419066655641,0.04893721463319978,0.05183944870889007,0.01568603515625,-0.001190185546875
khartoum_937,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_937.tif,0.16183853149414062,0.6114931161833653,0.6253774994442804,0.7589149591050437,0.7695166195642735,0.13472080275284237,0.171945556447808,0.0850372314453125,0.07815933227539062,0.010875701904296875,0.011749267578125,0.013884383260915123,0.010601660459229834,0.03722475369496564,0.006877899169921875,-0.000873565673828125
khartoum_118,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_118.tif,0.35791015625,0.7030005877193255,0.7119327647924781,0.8256022843312348,0.8317298195746722,0.24096838721940714,0.2618176141008868,0.11590957641601562,0.10460662841796875,0.024814605712890625,0.028629302978515625,0.008932177073152636,0.006127535243437343,0.020849226881479638,0.011302947998046875,-0.003814697265625
khartoum_291,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_291.tif,0.00276947021484375,0.6506717850623155,0.7168539326160838,0.7883720930355598,0.8350785340422069,0.49248120304567805,0.6075949367419751,0.0012054443359375,0.0006256103515625,0.00018310546875,0.000335693359375,0.06618214755376828,0.046706441006647115,0.11511373369629702,0.000579833984375,-0.000152587890625
khartoum_389,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_389.tif,0.15870285034179688,0.542625145918522,0.5577823496035085,0.7035087524068244,0.7161235967851673,0.2213622291042101,0.24550723870723473,0.06351089477539062,0.056385040283203125,0.03812408447265625,0.038730621337890625,0.01515720368498652,0.012614844378342926,0.024145009603024625,0.0071258544921875,-0.000606536865234375
khartoum_638,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_638.tif,0.29680633544921875,0.6559521357281175,0.6638626211060858,0.7922356227278271,0.7979776847978859,0.2817582930110159,0.31165863448033215,0.1106109619140625,0.09771728515625,0.029560089111328125,0.0348968505859375,0.007910485377968346,0.005742062070058784,0.02990034146931625,0.0128936767578125,-0.005336761474609375
khartoum_89,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_89.tif,0.2855949401855469,0.36896868531522903,0.3413680628341658,0.5390462021123769,0.5089849270939146,0.2192007647544098,0.2660538746343017,0.05902862548828125,0.038360595703125,0.15843963623046875,0.17500686645507812,-0.02760062248106321,-0.03006127501846223,0.046853109879891885,0.02066802978515625,-0.016567230224609375
khartoum_934,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_934.tif,0.16422271728515625,0.6426322572231405,0.6588354601543838,0.782442027906269,0.7943349126294825,0.22133844525415197,0.25670644111742735,0.06962203979492188,0.061473846435546875,0.013946533203125,0.01552581787109375,0.01620320293124322,0.011892884723213482,0.03536799586327538,0.008148193359375,-0.00157928466796875
khartoum_702,khartoum,/path/to/project/data/raw/processed_slim/target_whu/test/images/khartoum_702.tif,0.17329025268554688,0.8180310764992026,0.8396421463493138,0.8999087937201915,0.9128320396610409,0.18081395349313478,0.21254137780767882,0.031459808349609375,0.02413177490234375,0.00579833984375,0.007526397705078125,0.021611069850111186,0.01292324594084937,0.031727424314544034,0.007328033447265625,-0.001728057861328125
