method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,42,kitsap_2163,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2163.tif,10634,1112,3366,11746,14000,0.70367920,0.82607007,0.49711286
UNetFormer-style ResNet34,42,kitsap_2164,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2164.tif,5911,48,3263,5959,9174,0.64096725,0.78120663,0.50306653
UNetFormer-style ResNet34,42,kitsap_2165,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2165.tif,2808,87,346,2895,3154,0.86639926,0.92841792,0.83501284
UNetFormer-style ResNet34,42,kitsap_2166,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2166.tif,7750,897,1688,8647,9438,0.74987905,0.85706387,0.64997830
UNetFormer-style ResNet34,42,kitsap_2167,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2167.tif,3699,120,1512,3819,5211,0.69386607,0.81926910,0.63243084
UNetFormer-style ResNet34,42,kitsap_2168,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2168.tif,29597,2979,3439,32576,33036,0.82179647,0.90218253,0.59646001
UNetFormer-style ResNet34,42,kitsap_217,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_217.tif,22033,1165,3566,23198,25599,0.82323270,0.90304732,0.67809655
UNetFormer-style ResNet34,42,kitsap_2170,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2170.tif,1784,333,227,2117,2011,0.76109215,0.86434109,0.59765504
UNetFormer-style ResNet34,42,kitsap_2171,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2171.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2172,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2172.tif,2212,236,567,2448,2779,0.73366501,0.84637459,0.60659898
UNetFormer-style ResNet34,42,kitsap_2173,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2173.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2174,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2174.tif,0,0,218,0,218,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2175,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2175.tif,3760,130,831,3890,4591,0.79644143,0.88668789,0.71546667
UNetFormer-style ResNet34,42,kitsap_2176,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2176.tif,3077,36,3864,3113,6941,0.44102050,0.61209469,0.32164172
UNetFormer-style ResNet34,42,kitsap_2177,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2177.tif,4795,726,343,5521,5138,0.81770123,0.89970917,0.74165770
UNetFormer-style ResNet34,42,kitsap_2178,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2178.tif,17575,4304,322,21879,17897,0.79163101,0.88369871,0.51683277
UNetFormer-style ResNet34,42,kitsap_2179,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2179.tif,12631,1575,3915,14206,16546,0.69703659,0.82147503,0.54894180
UNetFormer-style ResNet34,42,kitsap_218,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_218.tif,19789,621,4991,20410,24780,0.77906382,0.87581323,0.64787043
UNetFormer-style ResNet34,42,kitsap_2180,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2180.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2181,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2181.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2182,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2182.tif,3927,73,324,4000,4251,0.90818686,0.95188462,0.83207504
UNetFormer-style ResNet34,42,kitsap_2183,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2183.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2184,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2184.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2185,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2185.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2186,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2186.tif,2090,118,1970,2208,4060,0.50023935,0.66687939,0.40966493
UNetFormer-style ResNet34,42,kitsap_2187,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2187.tif,4235,525,576,4760,4811,0.79366567,0.88496500,0.63893222
UNetFormer-style ResNet34,42,kitsap_2188,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2188.tif,10065,225,5880,10290,15945,0.62244898,0.76729560,0.57414672
UNetFormer-style ResNet34,42,kitsap_2189,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2189.tif,10111,4219,2292,14330,12403,0.60829022,0.75644335,0.45896036
UNetFormer-style ResNet34,42,kitsap_219,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_219.tif,10478,483,545,10961,11023,0.91065531,0.95323872,0.80200222
UNetFormer-style ResNet34,42,kitsap_2190,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2190.tif,4153,197,1157,4350,5310,0.75413111,0.85983437,0.64772438
UNetFormer-style ResNet34,42,kitsap_2191,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2191.tif,6216,368,506,6584,6722,0.87672779,0.93431535,0.72197187
UNetFormer-style ResNet34,42,kitsap_2192,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2192.tif,1908,0,314,1908,2222,0.85868587,0.92397094,0.75292106
UNetFormer-style ResNet34,42,kitsap_2193,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2193.tif,0,0,72,0,72,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2194,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2194.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2195,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2195.tif,1205,28,534,1233,1739,0.68194680,0.81090175,0.53423450
UNetFormer-style ResNet34,42,kitsap_2196,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2196.tif,4081,990,169,5071,4250,0.77881679,0.87565712,0.71711114
UNetFormer-style ResNet34,42,kitsap_2197,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2197.tif,19818,156,2095,19974,21913,0.89800172,0.94626018,0.68948815
UNetFormer-style ResNet34,42,kitsap_2198,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2198.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2199,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2199.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_22,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_22.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_220,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_220.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2200,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2200.tif,26344,3106,2376,29450,28720,0.82775090,0.90575898,0.71687305
UNetFormer-style ResNet34,42,kitsap_2201,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2201.tif,21417,2895,3326,24312,24743,0.77491135,0.87318316,0.67664691
UNetFormer-style ResNet34,42,kitsap_2202,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2202.tif,3425,423,3583,3848,7008,0.46090701,0.63098747,0.44394273
UNetFormer-style ResNet34,42,kitsap_2203,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2203.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2204,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2204.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2205,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2205.tif,9137,1730,2566,10867,11703,0.68019058,0.80965884,0.62699371
UNetFormer-style ResNet34,42,kitsap_2206,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2206.tif,10510,623,2013,11133,12523,0.79948273,0.88856950,0.65007312
UNetFormer-style ResNet34,42,kitsap_2207,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2207.tif,4434,342,1122,4776,5556,0.75178026,0.85830430,0.64144578
UNetFormer-style ResNet34,42,kitsap_2208,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2208.tif,0,670,0,670,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2209,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2209.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_221,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_221.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2210,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2210.tif,27158,1709,5980,28867,33138,0.77934973,0.87599387,0.68492884
UNetFormer-style ResNet34,42,kitsap_2211,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2211.tif,5583,370,619,5953,6202,0.84951309,0.91863431,0.77717525
UNetFormer-style ResNet34,42,kitsap_2212,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2212.tif,3327,84,713,3411,4040,0.80674103,0.89303449,0.73368503
UNetFormer-style ResNet34,42,kitsap_2213,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2213.tif,3569,777,546,4346,4115,0.72955846,0.84363550,0.57468849
UNetFormer-style ResNet34,42,kitsap_2214,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2214.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2215,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2215.tif,1083,66,94,1149,1177,0.87127916,0.93121238,0.78120338
UNetFormer-style ResNet34,42,kitsap_2216,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2216.tif,4669,833,339,5502,5008,0.79934943,0.88848716,0.66662388
UNetFormer-style ResNet34,42,kitsap_2217,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2217.tif,38514,5856,2137,44370,40651,0.82813340,0.90598793,0.66960007
UNetFormer-style ResNet34,42,kitsap_2218,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2218.tif,20301,1008,4362,21309,24663,0.79081454,0.88318977,0.61727897
UNetFormer-style ResNet34,42,kitsap_2219,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2219.tif,5944,113,566,6057,6510,0.89747848,0.94596960,0.81824417
UNetFormer-style ResNet34,42,kitsap_222,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_222.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2220,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2220.tif,13456,812,1127,14268,14583,0.87405002,0.93279262,0.76876186
UNetFormer-style ResNet34,42,kitsap_2221,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2221.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2222,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2222.tif,3498,524,919,4022,4417,0.70795386,0.82900818,0.61584284
UNetFormer-style ResNet34,42,kitsap_2223,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2223.tif,0,0,616,0,616,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2224,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2224.tif,2297,440,284,2737,2581,0.76034426,0.86385859,0.64017834
UNetFormer-style ResNet34,42,kitsap_2225,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2225.tif,17626,2298,3247,19924,20873,0.76069224,0.86408314,0.68607282
UNetFormer-style ResNet34,42,kitsap_2226,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2226.tif,41167,4498,7829,45665,48996,0.76956294,0.86977742,0.70645547
UNetFormer-style ResNet34,42,kitsap_2227,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2227.tif,55026,3591,20823,58617,75849,0.69267372,0.81843737,0.45421769
UNetFormer-style ResNet34,42,kitsap_2228,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2228.tif,12770,642,2578,13412,15348,0.79862414,0.88803894,0.71823204
UNetFormer-style ResNet34,42,kitsap_2229,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2229.tif,0,0,1243,0,1243,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_223,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_223.tif,6067,715,424,6782,6491,0.84193727,0.91418669,0.70767983
UNetFormer-style ResNet34,42,kitsap_2230,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2230.tif,0,0,1049,0,1049,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2231,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2231.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2232,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2232.tif,746,61,210,807,956,0.73352999,0.84628474,0.62383977
UNetFormer-style ResNet34,42,kitsap_2233,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2233.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2234,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2234.tif,3464,1053,528,4517,3992,0.68662042,0.81419673,0.64647866
UNetFormer-style ResNet34,42,kitsap_2235,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2235.tif,5481,107,442,5588,5923,0.90895522,0.95230649,0.80113375
UNetFormer-style ResNet34,42,kitsap_2236,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2236.tif,15035,2302,3071,17337,18106,0.73672089,0.84840448,0.62582566
UNetFormer-style ResNet34,42,kitsap_2237,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2237.tif,15771,1878,1490,17649,17261,0.82402424,0.90352335,0.72937060
UNetFormer-style ResNet34,42,kitsap_2238,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2238.tif,16130,277,2667,16407,18797,0.84565377,0.91637314,0.57702664
UNetFormer-style ResNet34,42,kitsap_2239,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2239.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_224,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_224.tif,16684,575,4709,17259,21393,0.75946832,0.86329297,0.66892252
UNetFormer-style ResNet34,42,kitsap_2241,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2241.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2242,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2242.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2243,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2243.tif,849,487,201,1336,1050,0.55237476,0.71165130,0.39262934
UNetFormer-style ResNet34,42,kitsap_2244,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2244.tif,8291,1312,2886,9603,11177,0.66386420,0.79797883,0.59811037
UNetFormer-style ResNet34,42,kitsap_2245,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2245.tif,0,0,946,0,946,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2246,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2246.tif,4370,122,1064,4492,5434,0.78653708,0.88051582,0.64406780
UNetFormer-style ResNet34,42,kitsap_2247,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2247.tif,11725,917,3752,12642,15477,0.71520068,0.83395569,0.65495901
UNetFormer-style ResNet34,42,kitsap_2249,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2249.tif,6294,1320,482,7614,6776,0.77742095,0.87477415,0.50722651
UNetFormer-style ResNet34,42,kitsap_225,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_225.tif,12419,560,6767,12979,19186,0.62893751,0.77220581,0.52323024
UNetFormer-style ResNet34,42,kitsap_2250,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2250.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2251,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2251.tif,0,921,0,921,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2252,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2252.tif,7967,356,504,8323,8471,0.90257166,0.94879123,0.78516917
UNetFormer-style ResNet34,42,kitsap_2253,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2253.tif,3184,55,349,3239,3533,0.88740245,0.94034259,0.68044832
UNetFormer-style ResNet34,42,kitsap_2254,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2254.tif,10827,981,2893,11808,13720,0.73648051,0.84824506,0.61948045
UNetFormer-style ResNet34,42,kitsap_2256,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2256.tif,2700,73,1674,2773,4374,0.60715089,0.75556177,0.49551451
UNetFormer-style ResNet34,42,kitsap_2257,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2257.tif,5998,21,1706,6019,7704,0.77644013,0.87415288,0.35742912
UNetFormer-style ResNet34,42,kitsap_2258,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2258.tif,3549,5570,57277,9119,60826,0.05345202,0.10147973,0.17945049
UNetFormer-style ResNet34,42,kitsap_2259,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2259.tif,3573,322,115997,3895,119570,0.02980182,0.05787875,0.13687756
UNetFormer-style ResNet34,42,kitsap_226,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_226.tif,32110,2390,7022,34500,39132,0.77332498,0.87217514,0.67048853
UNetFormer-style ResNet34,42,kitsap_2260,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2260.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2261,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2261.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2262,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2262.tif,27304,1767,2915,29071,30219,0.85362346,0.92103221,0.62882115
UNetFormer-style ResNet34,42,kitsap_2264,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2264.tif,5546,626,2204,6172,7750,0.66212989,0.79672461,0.52623959
UNetFormer-style ResNet34,42,kitsap_2266,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2266.tif,19459,1279,363,20738,19822,0.92218378,0.95951677,0.61624726
UNetFormer-style ResNet34,42,kitsap_2267,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2267.tif,28788,4632,791,33420,29579,0.84148373,0.91391927,0.58299429
UNetFormer-style ResNet34,42,kitsap_2268,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2268.tif,10100,236,1810,10336,11910,0.83154948,0.90802841,0.69465649
UNetFormer-style ResNet34,42,kitsap_2269,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2269.tif,8733,547,349,9280,9082,0.90694776,0.95120357,0.78472461
UNetFormer-style ResNet34,42,kitsap_227,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_227.tif,19312,405,7479,19717,26791,0.71010443,0.83048078,0.56920260
UNetFormer-style ResNet34,42,kitsap_2270,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2270.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2271,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2271.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2272,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2272.tif,5176,245,494,5421,5670,0.87506340,0.93336940,0.77716274
UNetFormer-style ResNet34,42,kitsap_2273,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2273.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2274,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2274.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2275,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2275.tif,1737,42,1151,1779,2888,0.59283276,0.74437540,0.46730920
UNetFormer-style ResNet34,42,kitsap_2276,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2276.tif,8528,1316,1084,9844,9612,0.78038067,0.87664474,0.59736286
UNetFormer-style ResNet34,42,kitsap_2277,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2277.tif,2356,597,1708,2953,4064,0.50547093,0.67151204,0.38988057
UNetFormer-style ResNet34,42,kitsap_2278,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2278.tif,5926,913,5142,6839,11068,0.49461648,0.66186408,0.35682411
UNetFormer-style ResNet34,42,kitsap_2279,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2279.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_228,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_228.tif,18633,946,3156,19579,21789,0.81957335,0.90084123,0.65664473
UNetFormer-style ResNet34,42,kitsap_2280,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2280.tif,2034,396,1778,2430,3812,0.48336502,0.65171419,0.17698706
UNetFormer-style ResNet34,42,kitsap_2281,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2281.tif,9486,1433,7678,10919,17164,0.51008227,0.67556885,0.35503810
UNetFormer-style ResNet34,42,kitsap_2282,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2282.tif,177,23,25,200,202,0.78666667,0.88059701,0.74805195
UNetFormer-style ResNet34,42,kitsap_2283,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2283.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2284,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2284.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2285,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2285.tif,1125,106,1,1231,1126,0.91314935,0.95460331,0.83054893
UNetFormer-style ResNet34,42,kitsap_2286,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2286.tif,1460,66,380,1526,1840,0.76600210,0.86749851,0.65235036
UNetFormer-style ResNet34,42,kitsap_2287,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2287.tif,3525,842,1803,4367,5328,0.57131280,0.72717896,0.41253461
UNetFormer-style ResNet34,42,kitsap_2289,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2289.tif,0,0,16,0,16,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_229,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_229.tif,9523,335,2538,9858,12061,0.76823169,0.86892650,0.69403338
UNetFormer-style ResNet34,42,kitsap_2290,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2290.tif,193,1907,20928,2100,21121,0.00838110,0.01662288,0.12691977
UNetFormer-style ResNet34,42,kitsap_2291,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2291.tif,0,0,123216,0,123216,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2292,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2292.tif,0,650,4082,650,4082,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,kitsap_2293,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2293.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2294,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2294.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2295,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2295.tif,5158,610,2063,5768,7221,0.65866428,0.79421049,0.58771706
UNetFormer-style ResNet34,42,kitsap_2296,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2296.tif,6321,482,3016,6803,9337,0.64375191,0.78327138,0.61024370
UNetFormer-style ResNet34,42,kitsap_2297,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2297.tif,2381,54,1981,2435,4362,0.53917572,0.70060321,0.53715530
UNetFormer-style ResNet34,42,kitsap_2298,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2298.tif,5408,2725,5200,8133,10608,0.40561014,0.57713036,0.36248180
UNetFormer-style ResNet34,42,kitsap_2299,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2299.tif,6545,10264,2258,16809,8803,0.34326323,0.51108855,0.45537928
UNetFormer-style ResNet34,42,kitsap_23,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_23.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_230,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_230.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2300,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2300.tif,5909,607,1589,6516,7498,0.72905614,0.84329956,0.50479067
UNetFormer-style ResNet34,42,kitsap_2301,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2301.tif,5710,579,10877,6289,16587,0.33263428,0.49921315,0.55667506
UNetFormer-style ResNet34,42,kitsap_2302,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2302.tif,8857,2024,8214,10881,17071,0.46383870,0.63372925,0.50043556
UNetFormer-style ResNet34,42,kitsap_2303,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2303.tif,1177,345,1517,1522,2694,0.38729845,0.55834915,0.41700172
UNetFormer-style ResNet34,42,kitsap_2304,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2304.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,kitsap_2305,/path/to/project/data/raw/whu_mix_full_test/test/image/kitsap_2305.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
